rank,player,rating,gold,silver,bronze,rated_games,total_games,finished,eliminated,resigned,joined,date_scraped,time_scraped
7542,LordBrodie,1115,-,-,1,6,8,13%,13%,75%,17 Aug 2016,03 Oct 2017,15:21
7543,Soothums,1115,-,-,1,2,3,33%,33%,33%,08 Jan 2017,03 Oct 2017,15:21
7544,BLTaylor,1115,-,-,-,2,8,25%,50%,25%,08 Nov 2015,03 Oct 2017,15:21
7545,PixelGabe,1115,-,-,-,2,7,29%,14%,57%,04 May 2016,03 Oct 2017,15:21
7546,Captain Kenway,1115,-,-,-,1,7,14%,14%,71%,28 Aug 2016,03 Oct 2017,15:21
7547,Schmutzy,1115,-,-,-,3,5,-,60%,40%,23 Feb 2016,03 Oct 2017,15:21
7548,Yoba322,1115,-,-,-,3,5,-,-,100%,20 Oct 2015,03 Oct 2017,15:21
7549,cweast,1115,-,-,-,2,4,-,25%,75%,18 Jan 2016,03 Oct 2017,15:21
7550,addisonsmith,1115,-,-,-,1,3,-,67%,33%,27 May 2016,03 Oct 2017,15:21
7551,Pash,1115,-,-,-,1,2,-,-,100%,05 Dec 2015,03 Oct 2017,15:21
7552,Amirkhavari,1115,-,-,-,1,1,-,-,100%,05 Nov 2015,03 Oct 2017,15:21
7553,666666,1115,-,-,-,1,1,-,-,100%,15 Oct 2015,03 Oct 2017,15:21
7554,jijiheida,1115,-,-,-,1,1,-,100%,-,22 Oct 2015,03 Oct 2017,15:21
7555,joao victor,1115,-,-,-,1,1,-,-,100%,17 Mar 2017,03 Oct 2017,15:21
7556,MonteV,1114,7,2,-,1,10,90%,10%,-,20 Feb 2016,03 Oct 2017,15:21
7557,Major Bacon,1114,2,2,1,24,38,50%,24%,26%,18 Oct 2015,03 Oct 2017,15:21
7558,Darkstone199,1114,2,1,2,4,15,53%,33%,13%,17 Oct 2015,03 Oct 2017,15:21
7559,Anor,1114,1,2,-,5,8,75%,25%,-,23 Oct 2015,03 Oct 2017,15:21
7560,brigit,1114,1,1,-,2,12,58%,33%,8%,03 Dec 2015,03 Oct 2017,15:21
7561,Soakleaf,1114,1,1,-,1,7,71%,14%,14%,03 Nov 2015,03 Oct 2017,15:21
7562,Bonk,1114,1,-,4,4,11,64%,27%,9%,22 Nov 2015,03 Oct 2017,15:21
7563,Drew2,1114,1,-,1,8,14,36%,29%,36%,06 Jun 2016,03 Oct 2017,15:21
7564,mrliioadin,1114,1,-,1,4,12,50%,50%,-,09 Dec 2015,03 Oct 2017,15:21
7565,Jackson64,1114,1,-,-,2,5,60%,40%,-,23 Oct 2015,03 Oct 2017,15:21
7566,dnlshkh,1114,-,1,2,10,17,53%,-,47%,24 Oct 2015,03 Oct 2017,15:21
7567,Rejiown,1114,-,1,1,1,8,25%,13%,63%,16 Oct 2015,03 Oct 2017,15:21
7568,ThaMau5,1114,-,1,1,2,5,40%,-,60%,15 Oct 2015,03 Oct 2017,15:21
7569,Migaloo,1114,-,1,-,3,32,25%,6%,69%,17 Oct 2015,03 Oct 2017,15:21
7570,Azedenkae,1114,-,1,-,13,16,38%,13%,50%,25 Mar 2016,03 Oct 2017,15:21
7571,House Baenre,1114,-,1,-,9,14,50%,36%,14%,25 Nov 2015,03 Oct 2017,15:21
7572,thugtron,1114,-,-,1,1,5,20%,-,80%,02 Nov 2015,03 Oct 2017,15:21
7573,TekkitbrosR,1114,-,-,1,2,3,33%,33%,33%,07 Feb 2016,03 Oct 2017,15:21
7574,slain,1114,-,-,-,3,6,17%,50%,33%,19 Jan 2017,03 Oct 2017,15:21
7575,mharris717,1114,-,-,-,3,5,60%,20%,20%,11 Dec 2015,03 Oct 2017,15:21
7576,Bananaedmonkey,1114,-,-,-,1,5,-,20%,80%,17 Oct 2015,03 Oct 2017,15:21
7577,SEP7EM,1114,-,-,-,1,4,50%,50%,-,14 Sep 2017,03 Oct 2017,15:21
7578,TheVilch,1114,-,-,-,1,2,50%,50%,-,13 Jul 2017,03 Oct 2017,15:21
7579,aDrunkenRetard,1114,-,-,-,1,2,-,100%,-,17 Nov 2015,03 Oct 2017,15:21
7580,arnk,1114,-,-,-,1,2,-,-,100%,29 Oct 2015,03 Oct 2017,15:21
7581,SWAT101,1114,-,-,-,1,1,-,-,100%,20 Jan 2016,03 Oct 2017,15:21
7582,Jamespearson,1114,-,-,-,1,1,-,-,100%,16 Feb 2016,03 Oct 2017,15:21
7583,MicroscopicPie,1113,10,14,13,73,105,65%,33%,2%,14 Feb 2016,03 Oct 2017,15:21
7584,powr_of_pepple,1113,4,3,3,5,24,58%,13%,29%,28 Oct 2015,03 Oct 2017,15:21
7585,phallic otter,1113,3,1,4,6,20,70%,15%,15%,28 Oct 2015,03 Oct 2017,15:21
7586,Zakalwe42,1113,2,1,1,4,15,40%,7%,53%,04 May 2015,03 Oct 2017,15:21
7587,Rainbowtrout,1113,2,1,1,2,6,83%,17%,-,18 Mar 2016,03 Oct 2017,15:21
7588,nobodyname,1113,2,-,2,1,6,67%,-,33%,02 Mar 2017,03 Oct 2017,15:21
7589,Nero,1113,2,-,1,10,14,36%,-,64%,13 Oct 2015,03 Oct 2017,15:21
7590,Abdelrahman Warda,1113,2,-,-,2,10,30%,10%,60%,12 Nov 2015,03 Oct 2017,15:21
7591,hpuxguy,1113,1,3,5,20,22,64%,32%,5%,19 Oct 2015,03 Oct 2017,15:21
7592,Jucetan,1113,1,-,1,4,11,36%,18%,45%,01 Sep 2016,03 Oct 2017,15:21
7593,Calypso,1113,1,-,1,1,8,38%,13%,50%,29 May 2016,03 Oct 2017,15:21
7594,brocantecombat,1113,-,3,4,8,21,43%,38%,19%,16 Nov 2016,03 Oct 2017,15:21
7595,Cuddler90,1113,-,1,1,7,12,50%,8%,42%,26 Oct 2015,03 Oct 2017,15:21
7596,Maddog suber,1113,-,1,1,2,8,13%,25%,63%,17 Mar 2016,03 Oct 2017,15:21
7597,Enzo1,1113,-,1,-,1,7,43%,29%,29%,18 May 2016,03 Oct 2017,15:21
7598,Bigdave1258,1113,-,1,-,2,6,33%,33%,33%,15 Nov 2015,03 Oct 2017,15:21
7599,HeyThere92,1113,-,1,-,4,4,-,-,100%,27 Oct 2016,03 Oct 2017,15:21
7600,Brewko,1113,-,-,1,5,14,50%,36%,14%,25 Feb 2016,03 Oct 2017,15:21
7601,Aenor,1113,-,-,1,4,14,43%,29%,29%,18 Oct 2015,03 Oct 2017,15:21
7602,Mschf,1113,-,-,1,4,6,17%,17%,67%,21 Aug 2016,03 Oct 2017,15:21
7603,RoboPhilia,1113,-,-,1,3,5,40%,60%,-,18 Mar 2016,03 Oct 2017,15:21
7604,filthyfrank,1113,-,-,-,2,6,-,-,100%,17 Jan 2017,03 Oct 2017,15:21
7605,Jack101,1113,-,-,-,2,6,-,17%,83%,31 Aug 2016,03 Oct 2017,15:21
7606,MDLafayette,1113,-,-,-,1,5,40%,20%,40%,24 Mar 2016,03 Oct 2017,15:21
7607,LukeSpy,1113,-,-,-,1,4,25%,-,75%,08 Jan 2016,03 Oct 2017,15:21
7608,MegalaDONG,1113,-,-,-,2,3,-,33%,67%,05 Jan 2016,03 Oct 2017,15:21
7609,Poloplayer99,1113,-,-,-,2,3,-,-,100%,18 Mar 2016,03 Oct 2017,15:21
7610,Daviddddddj,1113,-,-,-,3,3,-,33%,67%,07 Nov 2015,03 Oct 2017,15:21
7611,Oleksandr,1113,-,-,-,1,2,-,50%,50%,29 Oct 2015,03 Oct 2017,15:21
7612,Jorj,1113,-,-,-,1,2,-,-,100%,22 Oct 2015,03 Oct 2017,15:21
7613,DarkQuantum,1113,-,-,-,2,2,-,50%,50%,20 Oct 2015,03 Oct 2017,15:21
7614,Burn,1113,-,-,-,1,2,-,-,100%,19 Oct 2015,03 Oct 2017,15:21
7615,F5AMH,1113,-,-,-,1,2,-,-,100%,06 Aug 2016,03 Oct 2017,15:21
7616,Hacksaw295,1113,-,-,-,1,1,-,100%,-,20 Oct 2015,03 Oct 2017,15:21
7617,u8o812,1113,-,-,-,1,1,-,-,100%,02 Nov 2015,03 Oct 2017,15:21
7618,Ghostrider972,1113,-,-,-,1,1,-,-,100%,05 Nov 2015,03 Oct 2017,15:21
7619,who-bum,1113,-,-,-,1,1,-,-,100%,12 Jun 2017,03 Oct 2017,15:21
7620,BloodNigga,1113,-,-,-,1,1,-,-,100%,16 Oct 2015,03 Oct 2017,15:21
7621,SupZee,1113,-,-,-,1,1,-,100%,-,28 Aug 2016,03 Oct 2017,15:21
7622,subgod,1112,11,4,4,23,45,62%,16%,22%,17 Oct 2015,03 Oct 2017,15:21
7623,Rekt77,1112,10,6,12,73,91,53%,14%,33%,06 Sep 2016,03 Oct 2017,15:21
7624,Happy Potato,1112,3,2,2,4,15,80%,13%,7%,24 Jan 2016,03 Oct 2017,15:21
7625,Blackjaw,1112,3,2,1,13,21,76%,14%,10%,07 Apr 2016,03 Oct 2017,15:21
7626,bebrs,1112,3,1,1,3,16,50%,19%,31%,31 Oct 2015,03 Oct 2017,15:21
7627,DaSpaceMonkey,1112,2,3,-,3,13,54%,23%,23%,16 Dec 2015,03 Oct 2017,15:21
7628,Mizzta,1112,2,2,-,15,16,25%,19%,56%,10 Oct 2016,03 Oct 2017,15:21
7629,FearTheBlonde,1112,2,-,-,3,5,40%,-,60%,21 Oct 2015,03 Oct 2017,15:21
7630,Evander,1112,1,2,1,5,12,50%,33%,17%,03 Jun 2016,03 Oct 2017,15:21
7631,wayway,1112,1,2,-,1,8,63%,13%,25%,15 Oct 2015,03 Oct 2017,15:21
7632,MileHighMonkey,1112,1,1,3,17,30,43%,57%,-,23 Jan 2016,03 Oct 2017,15:21
7633,cryptolingo,1112,1,-,-,2,3,33%,33%,33%,15 Oct 2015,03 Oct 2017,15:21
7634,BL19,1112,-,4,-,9,15,33%,60%,7%,29 Oct 2015,03 Oct 2017,15:21
7635,Sh4mbles,1112,-,2,-,8,14,64%,29%,7%,15 Dec 2015,03 Oct 2017,15:21
7636,Adkodak,1112,-,1,4,4,14,50%,50%,-,09 Jan 2017,03 Oct 2017,15:21
7637,NorthWindMN,1112,-,1,1,3,11,27%,64%,9%,20 Oct 2015,03 Oct 2017,15:21
7638,Brendini,1112,-,1,-,1,3,-,33%,67%,15 Apr 2016,03 Oct 2017,15:21
7639,azjj09,1112,-,-,3,2,6,83%,17%,-,03 Nov 2015,03 Oct 2017,15:21
7640,HeyThere93,1112,-,-,1,4,4,-,-,100%,27 Oct 2016,03 Oct 2017,15:21
7641,DrizztDoUrden,1112,-,-,-,5,7,71%,14%,14%,16 Mar 2016,03 Oct 2017,15:21
7642,DeeDough,1112,-,-,-,3,6,-,-,100%,30 Oct 2015,03 Oct 2017,15:21
7643,visseck,1112,-,-,-,3,5,20%,40%,40%,14 Feb 2016,03 Oct 2017,15:21
7644,buting,1112,-,-,-,4,4,75%,-,25%,25 Oct 2015,03 Oct 2017,15:21
7645,SirGeonie,1112,-,-,-,2,4,50%,50%,-,23 Dec 2015,03 Oct 2017,15:21
7646,wangel13,1112,-,-,-,1,3,67%,33%,-,18 Oct 2015,03 Oct 2017,15:21
7647,Darth qwerty,1112,-,-,-,1,3,67%,33%,-,25 Dec 2015,03 Oct 2017,15:21
7648,kirisuna,1112,-,-,-,1,3,33%,-,67%,29 Feb 2016,03 Oct 2017,15:21
7649,flam27,1112,-,-,-,1,3,-,67%,33%,22 Oct 2015,03 Oct 2017,15:21
7650,Dalton29,1112,-,-,-,2,3,-,33%,67%,31 Aug 2016,03 Oct 2017,15:21
7651,mannan999,1112,-,-,-,2,3,-,-,100%,12 Jun 2017,03 Oct 2017,15:21
7652,wz7300,1112,-,-,-,2,3,-,67%,33%,21 Oct 2015,03 Oct 2017,15:21
7653,HazDogg,1112,-,-,-,1,2,-,-,100%,18 Jan 2016,03 Oct 2017,15:21
7654,skoormit,1112,-,-,-,1,2,-,50%,50%,07 Oct 2015,03 Oct 2017,15:21
7655,FungLaung,1112,-,-,-,1,2,-,-,100%,16 Oct 2015,03 Oct 2017,15:21
7656,a421,1112,-,-,-,1,2,-,-,100%,25 Oct 2015,03 Oct 2017,15:21
7657,odawgzzz,1112,-,-,-,1,2,-,-,100%,04 Nov 2015,03 Oct 2017,15:21
7658,Greg,1112,-,-,-,1,1,-,-,100%,13 Oct 2015,03 Oct 2017,15:21
7659,ikarx,1112,-,-,-,1,1,-,-,100%,17 Oct 2015,03 Oct 2017,15:21
7660,krasav4ik323,1112,-,-,-,1,1,-,-,100%,21 Oct 2015,03 Oct 2017,15:21
7661,Hschoong,1112,-,-,-,1,1,-,-,100%,21 Oct 2015,03 Oct 2017,15:21
7662,Destroya,1112,-,-,-,1,1,-,-,100%,11 Nov 2015,03 Oct 2017,15:21
7663,JinFei,1112,-,-,-,1,1,-,100%,-,18 Oct 2015,03 Oct 2017,15:21
7664,rubychuba,1111,13,3,3,2,43,51%,26%,23%,21 Jun 2016,03 Oct 2017,15:21
7665,Darkrogue98,1111,5,6,8,37,60,73%,22%,5%,26 Oct 2015,03 Oct 2017,15:21
7666,Scappie,1111,4,7,2,6,33,64%,24%,12%,17 Oct 2015,03 Oct 2017,15:21
7667,TMenaceT,1111,2,5,2,17,21,57%,19%,24%,27 Apr 2016,03 Oct 2017,15:21
7668,Yohoteyohoho,1111,2,-,-,2,17,47%,24%,29%,16 Dec 2015,03 Oct 2017,15:21
7669,Culio101,1111,1,3,3,6,22,55%,18%,27%,27 Nov 2016,03 Oct 2017,15:21
7670,verb0s,1111,1,2,-,4,13,54%,15%,31%,27 Oct 2015,03 Oct 2017,15:21
7671,Atomsk,1111,1,2,-,2,8,50%,25%,25%,17 Jul 2016,03 Oct 2017,15:21
7672,Eric the Red,1111,1,-,2,14,20,50%,35%,15%,13 May 2017,03 Oct 2017,15:21
7673,Silver Leinens,1111,1,-,1,2,13,31%,38%,31%,31 Aug 2016,03 Oct 2017,15:21
7674,JorjX,1111,1,-,-,5,6,67%,17%,17%,17 Dec 2015,03 Oct 2017,15:21
7675,milkshakes,1111,-,3,-,1,7,86%,-,14%,09 Dec 2015,03 Oct 2017,15:21
7676,aircorps,1111,-,1,4,2,16,75%,25%,-,03 Sep 2016,03 Oct 2017,15:21
7677,FISHKEEPER,1111,-,1,-,4,10,30%,10%,60%,21 Jan 2016,03 Oct 2017,15:21
7678,AKAJoker,1111,-,1,-,2,8,50%,38%,13%,03 Apr 2016,03 Oct 2017,15:21
7679,GazRaven,1111,-,1,-,5,8,38%,50%,13%,17 Oct 2015,03 Oct 2017,15:21
7680,HappyGary777,1111,-,-,2,10,18,33%,44%,22%,23 Aug 2016,03 Oct 2017,15:21
7681,alpha42,1111,-,-,1,5,6,33%,67%,-,25 Apr 2017,03 Oct 2017,15:21
7682,Niumbup,1111,-,-,1,1,3,33%,-,67%,15 Oct 2015,03 Oct 2017,15:21
7683,A Vandeley,1111,-,-,-,3,10,20%,70%,10%,14 Oct 2016,03 Oct 2017,15:21
7684,The Ambassador,1111,-,-,-,3,6,50%,17%,33%,31 Oct 2015,03 Oct 2017,15:21
7685,Newmanator,1111,-,-,-,2,5,-,20%,80%,13 Oct 2015,03 Oct 2017,15:21
7686,AsianLawyer,1111,-,-,-,2,3,33%,-,67%,19 Oct 2015,03 Oct 2017,15:21
7687,Evan3630,1111,-,-,-,1,3,-,-,100%,31 Aug 2016,03 Oct 2017,15:21
7688,Dvd1,1111,-,-,-,2,3,-,33%,67%,05 Oct 2015,03 Oct 2017,15:21
7689,wolivehood,1111,-,-,-,1,2,-,50%,50%,30 Jan 2017,03 Oct 2017,15:21
7690,FHorse,1111,-,-,-,1,1,-,-,100%,22 Oct 2015,03 Oct 2017,15:21
7691,Kalium,1111,-,-,-,1,1,-,-,100%,11 Oct 2015,03 Oct 2017,15:21
7692,Daniel49795,1111,-,-,-,1,1,-,-,100%,16 Feb 2016,03 Oct 2017,15:21
7693,Captain Gooch,1110,14,11,10,76,87,69%,25%,6%,11 Nov 2015,03 Oct 2017,15:21
7694,mouse1116,1110,10,2,-,1,27,67%,19%,15%,15 Oct 2015,03 Oct 2017,15:21
7695,Polar,1110,6,3,4,9,39,59%,23%,18%,07 Apr 2016,03 Oct 2017,15:21
7696,No Mercy,1110,6,3,-,9,18,61%,33%,6%,15 Oct 2015,03 Oct 2017,15:21
7697,tracert,1110,4,-,-,4,9,78%,11%,11%,18 Nov 2015,03 Oct 2017,15:21
7698,Smokemage,1110,3,4,-,1,42,31%,7%,62%,26 Oct 2015,03 Oct 2017,15:21
7699,Jackrad447,1110,3,1,-,4,14,50%,36%,14%,28 Mar 2017,03 Oct 2017,15:21
7700,The Almighty Colon,1110,3,-,4,1,15,47%,13%,40%,22 Dec 2015,03 Oct 2017,15:21
7701,Joker454,1110,2,1,-,2,8,38%,13%,50%,15 Dec 2015,03 Oct 2017,15:21
7702,Colt,1110,1,3,1,4,15,67%,33%,-,16 Oct 2015,03 Oct 2017,15:21
7703,Hardvor,1110,1,2,-,5,11,55%,9%,36%,16 Oct 2015,03 Oct 2017,15:21
7704,Dead_In_The _Head,1110,1,1,1,11,16,50%,44%,6%,17 Dec 2015,03 Oct 2017,15:21
7705,NickB132,1110,1,-,1,8,14,29%,50%,21%,01 Aug 2016,03 Oct 2017,15:21
7706,Lemontrace,1110,1,-,-,4,9,11%,56%,33%,15 Oct 2015,03 Oct 2017,15:21
7707,Deatf,1110,1,-,-,3,4,25%,75%,-,20 Nov 2015,03 Oct 2017,15:21
7708,Taubs27,1110,-,4,1,22,28,36%,25%,39%,12 Feb 2017,03 Oct 2017,15:21
7709,JaxSterling,1110,-,2,4,3,23,39%,22%,39%,07 Aug 2016,03 Oct 2017,15:21
7710,Stratos,1110,-,1,1,6,11,18%,-,82%,14 Oct 2015,03 Oct 2017,15:21
7711,scratchyvinyl,1110,-,1,-,3,9,44%,56%,-,16 Oct 2015,03 Oct 2017,15:21
7712,johnt5050,1110,-,1,-,2,4,50%,25%,25%,21 Feb 2017,03 Oct 2017,15:21
7713,Tomato,1110,-,-,-,3,10,20%,20%,60%,15 Oct 2015,03 Oct 2017,15:21
7714,Martinelli,1110,-,-,-,5,9,22%,33%,44%,12 May 2016,03 Oct 2017,15:21
7715,Sol Nevirius,1110,-,-,-,1,7,14%,-,86%,28 Dec 2016,03 Oct 2017,15:21
7716,Noteworthy,1110,-,-,-,5,6,83%,-,17%,02 Jan 2016,03 Oct 2017,15:21
7717,Archimedes,1110,-,-,-,2,6,83%,-,17%,31 Aug 2016,03 Oct 2017,15:21
7718,TheTurtleBear,1110,-,-,-,2,6,17%,50%,33%,05 Nov 2015,03 Oct 2017,15:21
7719,HeyThere96,1110,-,-,-,4,4,-,-,100%,27 Oct 2016,03 Oct 2017,15:21
7720,Dopeo,1110,-,-,-,2,3,33%,33%,33%,04 Aug 2016,03 Oct 2017,15:21
7721,NameTag,1110,-,-,-,2,3,-,67%,33%,27 Nov 2016,03 Oct 2017,15:21
7722,Coos teez moose airy,1110,-,-,-,2,2,-,50%,50%,26 Mar 2016,03 Oct 2017,15:21
7723,korea010,1110,-,-,-,1,2,-,-,100%,26 Oct 2015,03 Oct 2017,15:21
7724,SoakedSilence,1110,-,-,-,2,2,-,-,100%,04 Nov 2016,03 Oct 2017,15:21
7725,jxesto,1110,-,-,-,1,1,-,-,100%,22 Oct 2015,03 Oct 2017,15:21
7726,WARDOM,1110,-,-,-,1,1,-,-,100%,08 Jan 2017,03 Oct 2017,15:21
7727,etiennel,1110,-,-,-,1,1,-,100%,-,13 Oct 2015,03 Oct 2017,15:21
7728,husainali15,1110,-,-,-,1,1,-,-,100%,18 Feb 2016,03 Oct 2017,15:21
7729,flabbagazta,1109,19,12,2,9,82,51%,12%,37%,02 Jan 2016,03 Oct 2017,15:21
7730,dr_micky,1109,6,7,11,84,92,73%,27%,-,01 Nov 2015,03 Oct 2017,15:21
7731,Maritime,1109,3,2,1,4,14,71%,7%,21%,18 Oct 2015,03 Oct 2017,15:21
7732,ddmic94,1109,2,5,1,4,29,76%,24%,-,07 Feb 2016,03 Oct 2017,15:21
7733,iLLTeaCHYEr,1109,2,1,-,4,15,33%,33%,33%,03 Feb 2017,03 Oct 2017,15:21
7734,C-Note70,1109,2,-,1,1,7,86%,-,14%,05 Nov 2015,03 Oct 2017,15:21
7735,Shoey,1109,2,-,-,3,6,67%,33%,-,04 Nov 2015,03 Oct 2017,15:21
7736,DaemonLasher,1109,1,1,-,1,4,50%,-,50%,15 Oct 2015,03 Oct 2017,15:21
7737,EvilCorgi,1109,1,-,-,1,3,33%,-,67%,15 Oct 2015,03 Oct 2017,15:21
7738,Hartpence,1109,-,4,4,6,22,50%,18%,32%,27 Oct 2015,03 Oct 2017,15:21
7739,Eben_C,1109,-,2,2,6,13,38%,38%,23%,10 Feb 2016,03 Oct 2017,15:21
7740,Jayhjwindz,1109,-,1,-,3,6,50%,-,50%,19 Oct 2015,03 Oct 2017,15:21
7741,BigMac Trax,1109,-,1,-,2,5,80%,-,20%,17 Jan 2017,03 Oct 2017,15:21
7742,B1RD MD,1109,-,-,-,3,17,29%,53%,18%,15 Nov 2015,03 Oct 2017,15:21
7743,Alpha Gamer,1109,-,-,-,2,8,38%,-,63%,18 Oct 2015,03 Oct 2017,15:21
7744,Axson,1109,-,-,-,1,5,-,-,100%,14 Oct 2015,03 Oct 2017,15:21
7745,Willis,1109,-,-,-,3,4,25%,25%,50%,05 Aug 2015,03 Oct 2017,15:21
7746,XXDarkMaverickXx,1109,-,-,-,1,3,33%,-,67%,18 Feb 2016,03 Oct 2017,15:21
7747,DJniceDog,1109,-,-,-,1,3,-,-,100%,15 Oct 2015,03 Oct 2017,15:21
7748,Lagunes,1109,-,-,-,2,3,-,33%,67%,02 Dec 2016,03 Oct 2017,15:21
7749,Sequ,1109,-,-,-,1,2,50%,-,50%,22 Mar 2016,03 Oct 2017,15:21
7750,Trex972,1109,-,-,-,1,2,-,-,100%,29 Oct 2015,03 Oct 2017,15:21
7751,Hopey,1109,-,-,-,1,2,-,-,100%,25 Oct 2015,03 Oct 2017,15:21
7752,Yvutvufvfuvfy,1109,-,-,-,2,2,-,-,100%,20 Oct 2015,03 Oct 2017,15:21
7753,maw525,1109,-,-,-,1,2,-,50%,50%,10 Mar 2017,03 Oct 2017,15:21
7754,aporou99,1109,-,-,-,1,2,-,-,100%,08 Sep 2016,03 Oct 2017,15:21
7755,Jcm17,1109,-,-,-,2,2,-,50%,50%,30 Aug 2017,03 Oct 2017,15:21
7756,Kayram2710,1109,-,-,-,1,1,-,-,100%,09 Jan 2017,03 Oct 2017,15:21
7757,hihi,1109,-,-,-,1,1,-,-,100%,24 Oct 2015,03 Oct 2017,15:21
7758,Square,1108,5,1,3,13,27,44%,37%,19%,29 Oct 2015,03 Oct 2017,15:21
7759,Bombs,1108,2,4,-,9,19,37%,21%,42%,06 Jun 2016,03 Oct 2017,15:21
7760,CooganV3,1108,2,3,4,7,33,73%,12%,15%,19 Oct 2015,03 Oct 2017,15:21
7761,Sempronius,1108,2,1,2,8,14,79%,14%,7%,15 Oct 2015,03 Oct 2017,15:21
7762,Moulsham,1108,2,-,-,14,25,20%,48%,32%,11 Jan 2017,03 Oct 2017,15:21
7763,Antola,1108,1,2,1,6,15,40%,27%,33%,14 Aug 2016,03 Oct 2017,15:21
7764,Swick36,1108,1,-,1,4,7,43%,14%,43%,16 Oct 2015,03 Oct 2017,15:21
7765,RafferyDom,1108,1,-,-,1,5,40%,40%,20%,24 Apr 2017,03 Oct 2017,15:21
7766,Ultrapg,1108,1,-,-,3,4,25%,50%,25%,19 Feb 2016,03 Oct 2017,15:21
7767,Spungee,1108,-,3,1,18,28,61%,21%,18%,20 Oct 2015,03 Oct 2017,15:21
7768,retep95h,1108,-,2,-,13,19,47%,21%,32%,03 Dec 2015,03 Oct 2017,15:21
7769,bloominoctober,1108,-,1,4,2,13,92%,-,8%,17 Oct 2015,03 Oct 2017,15:21
7770,Vandal Savage,1108,-,1,1,1,8,63%,25%,13%,20 Feb 2016,03 Oct 2017,15:21
7771,PewPewPew,1108,-,1,1,3,5,60%,20%,20%,18 Oct 2015,03 Oct 2017,15:21
7772,2ton,1108,-,1,-,4,27,30%,11%,59%,05 Nov 2015,03 Oct 2017,15:21
7773,Caelus,1108,-,1,-,4,14,36%,29%,36%,18 Nov 2015,03 Oct 2017,15:21
7774,Dumbass,1108,-,-,1,2,6,33%,-,67%,17 Oct 2015,03 Oct 2017,15:21
7775,NightVision,1108,-,-,-,5,11,-,9%,91%,21 Oct 2015,03 Oct 2017,15:21
7776,bob bammy,1108,-,-,-,3,10,10%,50%,40%,08 Jan 2017,03 Oct 2017,15:21
7777,CHIKIMONKEY6,1108,-,-,-,3,9,11%,33%,56%,21 Oct 2015,03 Oct 2017,15:21
7778,SoCloseToToast,1108,-,-,-,3,6,-,-,100%,20 Oct 2015,03 Oct 2017,15:21
7779,Jake from Statefarm,1108,-,-,-,1,6,-,-,100%,19 Dec 2015,03 Oct 2017,15:21
7780,Phaldor,1108,-,-,-,2,5,-,-,100%,16 Nov 2015,03 Oct 2017,15:21
7781,Xeps,1108,-,-,-,2,4,-,50%,50%,08 Oct 2015,03 Oct 2017,15:21
7782,Donovan99,1108,-,-,-,2,3,-,33%,67%,16 Oct 2015,03 Oct 2017,15:21
7783,toshkatatonev,1108,-,-,-,1,2,50%,-,50%,18 Jan 2016,03 Oct 2017,15:21
7784,Scroll,1108,-,-,-,2,2,-,50%,50%,16 Oct 2015,03 Oct 2017,15:21
7785,alberto,1108,-,-,-,2,2,-,-,100%,16 Oct 2015,03 Oct 2017,15:21
7786,Evil,1108,-,-,-,1,1,-,100%,-,27 Oct 2015,03 Oct 2017,15:21
7787,Pollo 2,1107,4,1,1,2,14,36%,29%,36%,21 Oct 2015,03 Oct 2017,15:21
7788,Hanta Yo,1107,3,-,-,3,7,43%,43%,14%,13 Feb 2016,03 Oct 2017,15:21
7789,B333,1107,2,4,3,8,30,50%,33%,17%,17 Mar 2016,03 Oct 2017,15:21
7790,MetalStarElite,1107,2,2,-,5,13,54%,8%,38%,16 Oct 2015,03 Oct 2017,15:21
7791,Bluestorm,1107,2,2,-,3,11,55%,36%,9%,11 Feb 2016,03 Oct 2017,15:21
7792,Plus,1107,2,1,1,1,15,33%,7%,60%,19 May 2016,03 Oct 2017,15:21
7793,Captain Cool,1107,2,1,-,2,16,50%,38%,13%,15 Oct 2015,03 Oct 2017,15:21
7794,stuartandco,1107,2,-,2,6,10,50%,30%,20%,16 Oct 2015,03 Oct 2017,15:21
7795,Gaoramon,1107,1,5,2,4,19,68%,11%,21%,01 Nov 2015,03 Oct 2017,15:21
7796,Jimmy Dims,1107,1,1,-,1,4,50%,-,50%,29 Apr 2017,03 Oct 2017,15:21
7797,ObitoX,1107,1,-,2,3,12,17%,25%,58%,16 Oct 2015,03 Oct 2017,15:21
7798,Barth Vader,1107,-,2,1,10,21,57%,14%,29%,24 Oct 2015,03 Oct 2017,15:21
7799,Oslne,1107,-,1,2,1,6,67%,17%,17%,22 Aug 2017,03 Oct 2017,15:21
7800,billybob22,1107,-,1,1,24,33,33%,52%,15%,17 Jun 2017,03 Oct 2017,15:21
7801,Corpse Eye,1107,-,1,-,3,7,-,-,100%,14 Oct 2014,03 Oct 2017,15:21
7802,yopla,1107,-,1,-,2,5,40%,60%,-,05 Feb 2016,03 Oct 2017,15:21
7803,H3RB,1107,-,1,-,2,5,20%,20%,60%,26 Dec 2015,03 Oct 2017,15:21
7804,robocombot,1107,-,1,-,3,5,-,60%,40%,14 Aug 2016,03 Oct 2017,15:21
7805,QueenV,1107,-,-,-,3,12,-,17%,83%,08 Aug 2016,03 Oct 2017,15:21
7806,DeadlyAce050102,1107,-,-,-,1,7,14%,29%,57%,07 Dec 2015,03 Oct 2017,15:21
