rank,player,rating,gold,silver,bronze,rated_games,total_games,finished,eliminated,resigned,joined,date_scraped,time_scraped
2794,JoshuaSchaeffer,1232,2,3,1,1,7,100%,-,-,06 Nov 2015,26 Sep 2017,14:30
2795,SSVS,1232,2,3,-,3,6,83%,-,17%,20 Feb 2016,26 Sep 2017,14:30
2796,Red5,1232,2,-,1,1,10,90%,-,10%,06 Oct 2015,26 Sep 2017,14:30
2797,Lodrezoh,1232,1,3,2,5,13,92%,8%,-,25 Dec 2015,26 Sep 2017,14:30
2798,loveisforoutlaws,1232,1,2,-,2,5,80%,20%,-,27 Dec 2015,26 Sep 2017,14:30
2799,hortinstein,1232,1,1,-,6,11,45%,9%,45%,13 Oct 2015,26 Sep 2017,14:30
2800,zlohner,1232,1,1,-,5,7,57%,43%,-,26 Sep 2016,26 Sep 2017,14:30
2801,kiwifoxtrot,1232,1,1,-,2,3,100%,-,-,02 Jan 2016,26 Sep 2017,14:30
2802,NotRoyaltyy,1232,1,1,-,1,3,100%,-,-,15 Oct 2015,26 Sep 2017,14:30
2803,hawzy,1232,1,1,-,1,3,67%,-,33%,27 Oct 2015,26 Sep 2017,14:30
2804,96tobi96,1232,1,-,1,6,7,71%,29%,-,20 Oct 2015,26 Sep 2017,14:30
2805,Unbroken911,1232,1,-,-,1,2,50%,-,50%,22 Oct 2015,26 Sep 2017,14:30
2806,DuhDough,1232,-,2,-,4,8,-,-,100%,28 Oct 2015,26 Sep 2017,14:30
2807,Trop Mechant,1232,-,1,2,1,8,75%,13%,13%,24 Oct 2015,26 Sep 2017,14:30
2808,SaturatedChaos,1232,-,1,2,4,6,100%,-,-,27 Feb 2017,26 Sep 2017,14:30
2809,MrHIGHonGAMEZ,1232,-,1,1,1,3,100%,-,-,17 Oct 2015,26 Sep 2017,14:30
2810,Numenor,1232,-,1,-,2,5,40%,40%,20%,03 Mar 2016,26 Sep 2017,14:30
2811,Nenter,1232,-,-,1,1,6,50%,17%,33%,20 Feb 2017,26 Sep 2017,14:30
2812,Blazrael,1232,-,-,1,1,2,-,50%,50%,16 Oct 2015,26 Sep 2017,14:30
2813,Evergreen,1232,-,-,-,2,2,100%,-,-,19 Apr 2016,26 Sep 2017,14:30
2814,Mrboyo,1232,-,-,-,1,1,-,-,100%,22 Oct 2015,26 Sep 2017,14:30
2815,vnazgyl,1232,-,-,-,1,1,-,-,100%,18 Oct 2015,26 Sep 2017,14:30
2816,blqwaah,1231,12,9,4,24,53,77%,23%,-,21 Oct 2015,26 Sep 2017,14:30
2817,Huggerme,1231,9,1,-,2,23,78%,13%,9%,15 Mar 2016,26 Sep 2017,14:30
2818,Richdaweasel,1231,6,3,5,25,25,84%,4%,12%,15 Apr 2017,26 Sep 2017,14:30
2819,Ricc,1231,5,7,4,18,49,55%,31%,14%,13 Mar 2016,26 Sep 2017,14:30
2820,Colonel Ninja Rock,1231,5,1,2,1,14,79%,-,21%,15 Oct 2015,26 Sep 2017,14:30
2821,weelliam,1231,4,3,3,3,21,76%,10%,14%,04 Apr 2017,26 Sep 2017,14:30
2822,hmax,1231,4,1,-,4,9,67%,11%,22%,04 Nov 2015,26 Sep 2017,14:30
2823,Dagda,1231,4,-,-,6,7,86%,14%,-,26 Oct 2015,26 Sep 2017,14:30
2824,Mightykho,1231,3,3,2,1,17,65%,18%,18%,11 Aug 2016,26 Sep 2017,14:30
2825,Sealteam6,1231,3,3,1,1,10,70%,-,30%,05 Nov 2015,26 Sep 2017,14:30
2826,n00br4b,1231,3,2,3,2,21,48%,29%,24%,02 May 2017,26 Sep 2017,14:30
2827,Mighty J,1231,3,1,-,3,5,80%,20%,-,04 Oct 2016,26 Sep 2017,14:30
2828,ncbengal,1231,2,4,2,4,12,100%,-,-,30 May 2017,26 Sep 2017,14:30
2829,jupiterduet,1231,2,3,3,8,14,71%,14%,14%,18 Oct 2015,26 Sep 2017,14:30
2830,Kingkrush99,1231,2,3,3,1,12,100%,-,-,14 Oct 2015,26 Sep 2017,14:30
2831,Tonythetiger055,1231,2,2,-,1,5,60%,20%,20%,29 Oct 2015,26 Sep 2017,14:30
2832,pagshile,1231,2,1,3,3,7,100%,-,-,14 Jun 2017,26 Sep 2017,14:30
2833,Ramblin03,1231,1,1,1,2,5,80%,-,20%,17 Jan 2016,26 Sep 2017,14:30
2834,Earlybird,1231,1,-,2,1,4,75%,-,25%,18 Mar 2016,26 Sep 2017,14:30
2835,Cpg1978,1231,-,2,2,3,11,73%,9%,18%,24 Oct 2016,26 Sep 2017,14:30
2836,Chinese_general,1231,-,2,1,4,8,63%,25%,13%,19 Oct 2015,26 Sep 2017,14:30
2837,Sphincter Inc,1231,-,1,-,6,7,86%,-,14%,16 Jan 2016,26 Sep 2017,14:30
2838,dinosaur,1231,-,1,-,2,2,100%,-,-,26 Oct 2015,26 Sep 2017,14:30
2839,BONGSAM,1231,-,-,4,6,10,70%,20%,10%,01 Jun 2016,26 Sep 2017,14:30
2840,Zapero,1231,-,-,2,1,11,73%,9%,18%,18 May 2016,26 Sep 2017,14:30
2841,Captainswaggy,1231,-,-,2,1,5,40%,-,60%,13 Nov 2015,26 Sep 2017,14:30
2842,Mickle00,1231,-,-,2,3,3,67%,33%,-,23 Oct 2015,26 Sep 2017,14:30
2843,rickydung,1231,-,-,2,1,3,33%,67%,-,18 Oct 2015,26 Sep 2017,14:30
2844,Shak3r1,1231,-,-,1,4,4,50%,-,50%,12 Jun 2016,26 Sep 2017,14:30
2845,TravisChen,1231,-,-,1,1,3,-,67%,33%,23 Mar 2015,26 Sep 2017,14:30
2846,flower,1231,-,-,-,1,1,100%,-,-,26 Oct 2015,26 Sep 2017,14:30
2847,MedranoEmanuel,1230,16,7,7,28,63,83%,14%,3%,11 Dec 2015,26 Sep 2017,14:30
2848,undercoverninja,1230,11,1,10,12,44,68%,25%,7%,30 Oct 2015,26 Sep 2017,14:30
2849,Lfight-on,1230,10,5,2,3,31,77%,6%,16%,19 Mar 2016,26 Sep 2017,14:30
2850,arun4495,1230,9,6,3,37,48,52%,25%,23%,31 Aug 2016,26 Sep 2017,14:30
2851,Apun,1230,9,2,-,1,13,85%,-,15%,12 May 2016,26 Sep 2017,14:30
2852,Serelva,1230,7,4,4,1,21,90%,-,10%,16 Oct 2015,26 Sep 2017,14:30
2853,Trithereon,1230,4,2,-,1,11,82%,9%,9%,01 Aug 2016,26 Sep 2017,14:30
2854,BobbyBlackguard,1230,4,1,1,11,15,80%,7%,13%,05 Oct 2015,26 Sep 2017,14:30
2855,ANGRY MUNCHKIN,1230,3,3,1,1,12,75%,17%,8%,10 Aug 2016,26 Sep 2017,14:30
2856,Saber Kitsune,1230,3,2,1,1,6,100%,-,-,14 Oct 2015,26 Sep 2017,14:30
2857,SangokuRin,1230,3,1,3,1,8,100%,-,-,19 Feb 2016,26 Sep 2017,14:30
2858,doomXO,1230,2,2,3,1,14,100%,-,-,13 Oct 2015,26 Sep 2017,14:30
2859,Bitharne,1230,2,-,1,1,5,100%,-,-,27 Jul 2015,26 Sep 2017,14:30
2860,Deviates,1230,2,-,-,1,2,100%,-,-,06 Oct 2015,26 Sep 2017,14:30
2861,Catsby,1230,1,2,7,9,17,82%,12%,6%,16 Oct 2015,26 Sep 2017,14:30
2862,3mry5,1230,1,2,1,1,8,63%,-,38%,13 Oct 2015,26 Sep 2017,14:30
2863,TomETommyGunThompson,1230,1,2,-,1,5,80%,20%,-,05 Apr 2017,26 Sep 2017,14:30
2864,Epoxy9,1230,1,-,2,1,4,100%,-,-,05 Oct 2016,26 Sep 2017,14:30
2865,TheSilentRaven,1230,1,-,1,4,6,67%,17%,17%,14 Oct 2015,26 Sep 2017,14:30
2866,ayamorcito,1230,1,-,1,1,3,100%,-,-,30 Oct 2015,26 Sep 2017,14:30
2867,PurpleChair,1230,1,-,-,1,1,100%,-,-,12 Oct 2015,26 Sep 2017,14:30
2868,TheStranger,1230,1,-,-,1,1,100%,-,-,05 Oct 2015,26 Sep 2017,14:30
2869,Naasik,1230,-,2,2,6,10,50%,20%,30%,27 Dec 2015,26 Sep 2017,14:30
2870,Slummyjack,1230,-,2,2,1,5,80%,-,20%,06 Oct 2015,26 Sep 2017,14:30
2871,Nixies,1230,-,2,1,4,15,47%,20%,33%,20 Apr 2017,26 Sep 2017,14:30
2872,OliviaOil,1230,-,2,-,4,12,58%,33%,8%,31 Dec 2015,26 Sep 2017,14:30
2873,Malbane,1230,-,2,-,1,6,100%,-,-,12 Jan 2016,26 Sep 2017,14:30
2874,ABetterFire,1230,-,2,-,1,5,100%,-,-,29 May 2017,26 Sep 2017,14:30
2875,N16htblade,1230,-,1,1,1,2,100%,-,-,05 Oct 2015,26 Sep 2017,14:30
2876,FrereThug,1230,-,1,1,1,2,50%,-,50%,15 Oct 2015,26 Sep 2017,14:30
2877,o2tha1,1230,-,1,-,1,4,-,-,100%,14 Oct 2015,26 Sep 2017,14:30
2878,Fantastic Linch,1230,-,1,-,2,2,100%,-,-,17 Oct 2015,26 Sep 2017,14:30
2879,McMoochi,1230,-,-,2,1,4,75%,-,25%,29 Oct 2015,26 Sep 2017,14:30
2880,enrique345,1230,-,-,1,1,3,33%,-,67%,14 Oct 2015,26 Sep 2017,14:30
2881,Exaltotun,1230,-,-,1,1,2,100%,-,-,25 Jul 2016,26 Sep 2017,14:30
2882,cashi,1230,-,-,1,1,2,-,-,100%,16 Oct 2015,26 Sep 2017,14:30
2883,Hazmo,1230,-,-,1,1,1,-,-,100%,16 Oct 2015,26 Sep 2017,14:30
2884,Taylorkn13,1230,-,-,1,1,1,-,-,100%,16 Oct 2015,26 Sep 2017,14:30
2885,Sunday Morning,1230,-,-,1,1,1,-,-,100%,19 Oct 2015,26 Sep 2017,14:30
2886,mebstein,1230,-,-,-,1,19,68%,16%,16%,28 Nov 2015,26 Sep 2017,14:30
2887,ToC PitViper,1229,9,12,12,1,67,96%,4%,-,12 Dec 2015,26 Sep 2017,14:30
2888,wolvie_9016,1229,5,2,1,16,27,63%,26%,11%,06 May 2016,26 Sep 2017,14:30
2889,ROG5,1229,5,1,-,14,17,47%,29%,24%,12 Mar 2016,26 Sep 2017,14:30
2890,Rubbellos,1229,4,1,2,1,12,67%,8%,25%,17 Oct 2015,26 Sep 2017,14:30
2891,HumanMcMuffin,1229,3,3,-,1,7,86%,-,14%,20 Oct 2015,26 Sep 2017,14:30
2892,elipallina,1229,3,2,6,24,26,96%,4%,-,24 Oct 2015,26 Sep 2017,14:30
2893,Freebee,1229,3,2,2,4,15,67%,27%,7%,20 May 2017,26 Sep 2017,14:30
2894,Kudderkuchen,1229,2,3,2,1,11,82%,-,18%,25 Mar 2016,26 Sep 2017,14:30
2895,Steve the Elder,1229,2,2,1,1,11,82%,-,18%,09 Jan 2017,26 Sep 2017,14:30
2896,Pako,1229,2,2,-,8,19,79%,21%,-,16 Oct 2015,26 Sep 2017,14:30
2897,Sapien,1229,2,1,1,2,5,100%,-,-,23 Sep 2016,26 Sep 2017,14:30
2898,Haylec,1229,2,-,3,1,5,100%,-,-,10 Jan 2016,26 Sep 2017,14:30
2899,Jshark,1229,2,-,1,2,4,75%,25%,-,15 Oct 2015,26 Sep 2017,14:30
2900,anOddBoy,1229,2,-,-,3,7,57%,43%,-,13 Oct 2015,26 Sep 2017,14:30
2901,zedmango,1229,2,-,-,2,4,75%,25%,-,28 Apr 2017,26 Sep 2017,14:30
2902,melt,1229,2,-,-,1,2,100%,-,-,22 Oct 2015,26 Sep 2017,14:30
2903,Naku,1229,1,3,2,7,17,53%,24%,24%,30 Aug 2015,26 Sep 2017,14:30
2904,DigDoug,1229,1,2,4,30,40,73%,25%,3%,15 Oct 2015,26 Sep 2017,14:30
2905,ezami,1229,1,1,2,6,10,50%,20%,30%,11 Dec 2015,26 Sep 2017,14:30
2906,AP 03,1229,1,-,1,4,4,50%,-,50%,11 May 2016,26 Sep 2017,14:30
2907,mister xx,1229,1,-,-,1,1,100%,-,-,14 Oct 2015,26 Sep 2017,14:30
2908,c0nr4d,1229,-,3,-,4,5,80%,20%,-,17 Oct 2015,26 Sep 2017,14:30
2909,mhlz,1229,-,1,2,1,11,73%,27%,-,28 Apr 2016,26 Sep 2017,14:30
2910,big_Lazy_Boy,1229,-,1,1,1,2,100%,-,-,17 Oct 2015,26 Sep 2017,14:30
2911,xayk,1229,-,1,-,2,3,67%,33%,-,18 May 2016,26 Sep 2017,14:30
2912,GetTop,1229,-,1,-,2,3,33%,-,67%,01 Apr 2017,26 Sep 2017,14:30
2913,Whackawooo,1229,-,-,3,4,5,100%,-,-,16 Oct 2015,26 Sep 2017,14:30
2914,stryker2000,1229,-,-,2,1,4,75%,25%,-,10 Jan 2016,26 Sep 2017,14:30
2915,What Is Neptunium,1229,-,-,2,1,2,100%,-,-,15 Oct 2015,26 Sep 2017,14:30
2916,The Apple,1229,-,-,1,1,2,100%,-,-,14 Oct 2015,26 Sep 2017,14:30
2917,Night Hawks,1228,8,5,1,2,16,94%,6%,-,03 Nov 2015,26 Sep 2017,14:30
2918,Lt Yakob,1228,7,5,4,10,34,74%,15%,12%,20 Oct 2015,26 Sep 2017,14:30
2919,JimVonGripz,1228,5,5,2,1,16,94%,-,6%,10 Jan 2017,26 Sep 2017,14:30
2920,Anton3008,1228,4,4,4,31,35,77%,17%,6%,19 Oct 2015,26 Sep 2017,14:30
2921,rcollins,1228,4,2,3,13,23,61%,26%,13%,23 Oct 2015,26 Sep 2017,14:30
2922,dmanthecanuck,1228,3,2,2,3,9,78%,-,22%,23 Oct 2015,26 Sep 2017,14:30
2923,MrMcMono,1228,3,1,1,1,6,100%,-,-,16 Feb 2016,26 Sep 2017,14:30
2924,Christhecon,1228,2,3,1,4,14,71%,14%,14%,13 Feb 2016,26 Sep 2017,14:30
2925,The Pler,1228,2,1,2,6,12,75%,17%,8%,18 Nov 2015,26 Sep 2017,14:30
2926,Asuna Kirito,1228,2,-,-,3,5,100%,-,-,29 Sep 2016,26 Sep 2017,14:30
2927,Jackal84,1228,1,4,2,8,15,73%,27%,-,03 Jan 2016,26 Sep 2017,14:30
2928,CptBlackbeard,1228,1,2,1,13,15,60%,27%,13%,04 Nov 2015,26 Sep 2017,14:30
2929,Humungus,1228,1,2,1,4,10,40%,10%,50%,11 Jan 2017,26 Sep 2017,14:30
2930,Fenring,1228,1,1,1,1,7,71%,14%,14%,01 Nov 2015,26 Sep 2017,14:30
2931,Aeonindigo,1228,1,1,-,3,5,80%,20%,-,20 Oct 2015,26 Sep 2017,14:30
2932,The_assassin482,1228,1,-,3,1,9,33%,11%,56%,19 Oct 2015,26 Sep 2017,14:30
2933,naib864,1228,1,-,2,5,9,67%,11%,22%,16 Oct 2015,26 Sep 2017,14:30
2934,TACD,1228,1,-,1,1,8,75%,13%,13%,05 Nov 2014,26 Sep 2017,14:30
2935,Seth Gecko,1228,1,-,1,1,4,75%,-,25%,28 Oct 2015,26 Sep 2017,14:30
2936,MrIcce,1228,1,-,-,5,9,78%,11%,11%,08 May 2017,26 Sep 2017,14:30
2937,ducle0289,1228,1,-,-,2,6,17%,-,83%,11 Jul 2017,26 Sep 2017,14:30
2938,Elfling,1228,1,-,-,1,2,50%,-,50%,28 Jun 2017,26 Sep 2017,14:30
2939,Danton,1228,-,1,1,1,2,100%,-,-,15 Feb 2016,26 Sep 2017,14:30
2940,Severity,1228,-,1,-,1,4,75%,25%,-,20 Feb 2017,26 Sep 2017,14:30
2941,Ineedaleyefe,1228,-,1,-,1,3,67%,-,33%,18 Oct 2015,26 Sep 2017,14:30
2942,relatively_random,1228,-,-,1,2,3,100%,-,-,19 Mar 2016,26 Sep 2017,14:30
2943,HeavyStorm,1228,-,-,1,1,3,67%,-,33%,08 Oct 2015,26 Sep 2017,14:30
2944,Mitchko,1228,-,-,1,1,1,100%,-,-,18 Jun 2017,26 Sep 2017,14:30
2945,tom2760,1228,-,-,-,1,4,50%,-,50%,16 Oct 2015,26 Sep 2017,14:30
2946,Coatneya,1227,8,2,4,3,19,89%,11%,-,19 May 2016,26 Sep 2017,14:30
2947,hiphip4reel,1227,7,-,3,7,16,75%,19%,6%,19 Jan 2016,26 Sep 2017,14:30
2948,chicken fairy,1227,6,6,4,8,29,100%,-,-,30 Oct 2015,26 Sep 2017,14:30
2949,arim,1227,3,4,6,5,22,100%,-,-,23 Jan 2016,26 Sep 2017,14:30
2950,Madmeesh,1227,3,-,2,3,11,55%,9%,36%,27 Oct 2015,26 Sep 2017,14:30
2951,reggiN,1227,3,-,-,1,7,57%,14%,29%,21 Feb 2016,26 Sep 2017,14:30
2952,no one,1227,2,1,3,1,13,77%,15%,8%,15 Oct 2015,26 Sep 2017,14:30
2953,simpleicarus,1227,2,1,1,2,9,67%,33%,-,22 Feb 2016,26 Sep 2017,14:30
2954,jspreddy,1227,2,1,-,1,3,100%,-,-,23 Nov 2015,26 Sep 2017,14:30
2955,Ekozak1,1227,2,-,1,3,8,38%,-,63%,16 Oct 2015,26 Sep 2017,14:30
2956,snowfwl,1227,2,-,-,1,7,71%,14%,14%,24 Jul 2017,26 Sep 2017,14:30
2957,Cameri,1227,1,3,-,1,27,33%,7%,59%,10 Nov 2015,26 Sep 2017,14:30
2958,PurpleVelvetCygnus,1227,1,2,3,12,14,50%,21%,29%,15 Oct 2015,26 Sep 2017,14:30
2959,Rob9,1227,1,1,2,5,7,71%,-,29%,19 Oct 2015,26 Sep 2017,14:30
2960,HalfGreek,1227,1,1,1,6,9,78%,11%,11%,21 Apr 2016,26 Sep 2017,14:30
2961,JabaMaya,1227,1,1,1,2,5,100%,-,-,19 Oct 2015,26 Sep 2017,14:30
2962,Scarel,1227,1,1,-,2,6,33%,50%,17%,28 Jan 2017,26 Sep 2017,14:30
2963,Werewerf,1227,1,1,-,1,4,100%,-,-,18 Apr 2016,26 Sep 2017,14:30
2964,Clockbot,1227,1,-,1,4,8,63%,25%,13%,14 May 2017,26 Sep 2017,14:30
2965,Niro,1227,1,-,-,5,11,55%,45%,-,17 Oct 2015,26 Sep 2017,14:30
2966,Gravitasless,1227,1,-,-,1,2,100%,-,-,30 Oct 2015,26 Sep 2017,14:30
2967,HeyNongMan,1227,-,2,-,2,4,50%,50%,-,16 Jan 2016,26 Sep 2017,14:30
2968,Col Klink,1227,-,1,1,2,7,29%,57%,14%,31 Oct 2016,26 Sep 2017,14:30
2969,TW3000,1227,-,1,-,1,3,67%,33%,-,02 May 2016,26 Sep 2017,14:30
2970,Winkless,1227,-,1,-,1,2,100%,-,-,28 Dec 2015,26 Sep 2017,14:30
2971,UIGuigo,1227,-,-,2,5,6,83%,17%,-,26 Jan 2016,26 Sep 2017,14:30
2972,Insainia,1227,-,-,2,1,4,75%,-,25%,17 Feb 2016,26 Sep 2017,14:30
2973,PrussianRussian,1227,-,-,1,3,8,25%,-,75%,20 Oct 2015,26 Sep 2017,14:30
2974,Blade4944,1227,-,-,1,1,4,50%,50%,-,09 Dec 2015,26 Sep 2017,14:30
2975,Soryps,1227,-,-,1,2,3,33%,33%,33%,03 Aug 2016,26 Sep 2017,14:30
2976,Onion soup,1227,-,-,1,1,1,100%,-,-,06 Oct 2015,26 Sep 2017,14:30
2977,Mintsauce,1227,-,-,-,2,5,60%,20%,20%,28 Jul 2015,26 Sep 2017,14:30
2978,yellowratwolf,1227,-,-,-,2,3,67%,-,33%,23 Oct 2015,26 Sep 2017,14:30
2979,Golgothan,1227,-,-,-,1,3,67%,33%,-,08 Aug 2016,26 Sep 2017,14:30
2980,Marco the Mariner,1227,-,-,-,1,2,50%,-,50%,12 Nov 2016,26 Sep 2017,14:30
2981,PrincessIvanka,1226,6,2,2,4,19,74%,21%,5%,17 Mar 2016,26 Sep 2017,14:30
2982,RAGE,1226,3,5,10,10,49,57%,22%,20%,16 Oct 2015,26 Sep 2017,14:30
2983,Radon_EU,1226,3,1,2,6,12,75%,8%,17%,06 Jan 2016,26 Sep 2017,14:30
2984,King in the North,1226,3,-,1,7,13,77%,15%,8%,18 Dec 2015,26 Sep 2017,14:30
2985,Alsonotmatttrip,1226,2,3,1,1,13,69%,-,31%,24 Nov 2015,26 Sep 2017,14:30
2986,Pinata,1226,2,1,3,14,16,56%,38%,6%,17 Oct 2015,26 Sep 2017,14:30
2987,rodneycubed,1226,2,1,1,1,4,100%,-,-,27 Oct 2015,26 Sep 2017,14:30
2988,CedIX,1226,2,-,1,1,4,100%,-,-,18 Oct 2015,26 Sep 2017,14:30
2989,stickyshoe,1226,2,-,-,1,5,100%,-,-,26 May 2017,26 Sep 2017,14:30
2990,TannerPR,1226,1,2,-,8,10,60%,10%,30%,20 Oct 2015,26 Sep 2017,14:30
2991,SecondSon,1226,1,2,-,1,7,43%,14%,43%,16 Oct 2015,26 Sep 2017,14:30
2992,Maximusdecimus,1226,1,1,-,1,3,67%,33%,-,17 Feb 2016,26 Sep 2017,14:30
2993,CrimsonCreeper,1226,1,-,2,1,8,25%,50%,25%,23 Oct 2015,26 Sep 2017,14:30
2994,Bakr,1226,-,4,-,3,9,67%,11%,22%,08 Feb 2016,26 Sep 2017,14:30
2995,Hansgrag,1226,-,2,1,2,7,71%,29%,-,18 Aug 2017,26 Sep 2017,14:30
2996,TikiGod,1226,-,1,1,7,9,44%,33%,22%,06 Dec 2016,26 Sep 2017,14:30
2997,b_o_i_-,1226,-,-,2,3,7,71%,29%,-,23 Oct 2015,26 Sep 2017,14:30
2998,aafalto,1226,-,-,2,1,6,83%,17%,-,29 Jun 2016,26 Sep 2017,14:30
2999,theocbates,1226,-,-,1,2,5,40%,-,60%,05 Aug 2016,26 Sep 2017,14:30
3000,Kazian,1226,-,-,1,1,3,67%,33%,-,19 Oct 2015,26 Sep 2017,14:30
3001,Passport,1226,-,-,1,1,3,33%,-,67%,09 Oct 2015,26 Sep 2017,14:30
3002,Bigglesworth,1226,-,-,-,3,13,46%,8%,46%,06 Sep 2016,26 Sep 2017,14:30
3003,Mr Fullbuster,1226,-,-,-,1,10,30%,60%,10%,22 Feb 2016,26 Sep 2017,14:30
3004,Kabenza,1226,-,-,-,2,6,33%,50%,17%,20 Oct 2015,26 Sep 2017,14:30
3005,Allen0307,1226,-,-,-,2,2,100%,-,-,17 Feb 2016,26 Sep 2017,14:30
3006,Bangarang_Ben,1226,-,-,-,2,2,100%,-,-,10 Aug 2015,26 Sep 2017,14:30
3007,jimmmyjams,1226,-,-,-,1,1,100%,-,-,16 Aug 2017,26 Sep 2017,14:30
3008,letters,1225,12,11,6,39,58,78%,16%,7%,17 Feb 2016,26 Sep 2017,14:30
3009,MaGoo,1225,9,-,-,2,14,79%,21%,-,17 Oct 2015,26 Sep 2017,14:30
3010,NativeRisistance,1225,3,5,8,1,24,83%,17%,-,03 Dec 2015,26 Sep 2017,14:30
3011,divay,1225,3,3,4,4,18,61%,6%,33%,26 Aug 2016,26 Sep 2017,14:30
3012,VOLDEMORT27,1225,3,-,1,4,6,83%,-,17%,03 Jan 2016,26 Sep 2017,14:30
3013,cthrax,1225,3,-,-,2,5,80%,20%,-,22 Dec 2015,26 Sep 2017,14:30
3014,Boomer,1225,2,1,3,4,12,75%,8%,17%,18 Mar 2016,26 Sep 2017,14:30
3015,CorsairXDK,1225,2,1,2,1,8,75%,-,25%,20 Dec 2015,26 Sep 2017,14:30
3016,prof_porridge,1225,1,5,5,17,26,88%,12%,-,13 Nov 2015,26 Sep 2017,14:30
3017,Steerpike,1225,1,2,2,12,15,53%,33%,13%,09 Aug 2016,26 Sep 2017,14:30
3018,DkHarbinger,1225,1,2,1,4,7,71%,14%,14%,18 Oct 2015,26 Sep 2017,14:30
3019,Brogany,1225,1,1,2,2,7,43%,29%,29%,26 Nov 2015,26 Sep 2017,14:30
3020,mdian123,1225,1,1,1,3,9,78%,-,22%,22 Nov 2015,26 Sep 2017,14:30
3021,Allah the Arab,1225,1,1,1,1,6,67%,-,33%,02 Apr 2016,26 Sep 2017,14:30
3022,Hawkkwah242,1225,1,-,-,1,3,100%,-,-,28 Mar 2016,26 Sep 2017,14:30
3023,Diamond T-Yo,1225,-,2,1,3,10,80%,10%,10%,06 Nov 2015,26 Sep 2017,14:30
3024,Swally,1225,-,2,-,1,8,50%,13%,38%,09 Nov 2015,26 Sep 2017,14:30
3025,WingZero,1225,-,1,2,7,9,56%,33%,11%,26 Oct 2015,26 Sep 2017,14:30
3026,J Gat,1225,-,1,-,2,5,60%,40%,-,21 Mar 2016,26 Sep 2017,14:30
3027,Nightiimare,1225,-,-,2,2,5,40%,40%,20%,19 Dec 2015,26 Sep 2017,14:30
3028,Kozoro,1225,-,-,1,3,4,50%,-,50%,31 Aug 2016,26 Sep 2017,14:30
3029,Fluorines,1225,-,-,1,1,3,67%,33%,-,07 Apr 2017,26 Sep 2017,14:30
3030,jburns00,1225,-,-,1,2,2,50%,50%,-,30 Jul 2016,26 Sep 2017,14:30
3031,Rutt,1225,-,-,-,1,1,100%,-,-,10 Aug 2015,26 Sep 2017,14:30
3032,Papiromeo,1224,12,8,5,33,69,64%,23%,13%,12 Jan 2016,26 Sep 2017,14:30
3033,Hallux,1224,4,2,2,10,14,64%,7%,29%,30 Oct 2015,26 Sep 2017,14:30
3034,Ball is life,1224,4,2,-,5,12,75%,17%,8%,03 Mar 2016,26 Sep 2017,14:30
3035,CymaticDeath,1224,3,1,3,8,22,41%,23%,36%,08 Jan 2017,26 Sep 2017,14:30
3036,El Tiburon,1224,3,-,-,3,5,80%,20%,-,31 Oct 2015,26 Sep 2017,14:30
3037,atklecz,1224,2,2,-,3,7,71%,14%,14%,05 Aug 2015,26 Sep 2017,14:30
3038,TertiQuid,1224,2,-,2,3,12,50%,25%,25%,11 Dec 2015,26 Sep 2017,14:30
3039,drewhepp,1224,2,-,1,4,8,100%,-,-,22 Feb 2016,26 Sep 2017,14:30
3040,5ax0n,1224,1,9,8,30,40,93%,3%,5%,15 Oct 2015,26 Sep 2017,14:30
3041,Mickeltopia,1224,1,2,6,5,20,70%,-,30%,14 Nov 2015,26 Sep 2017,14:30
3042,alexc,1224,1,2,1,6,9,78%,22%,-,19 Oct 2015,26 Sep 2017,14:30
3043,kingkraft,1224,1,1,2,1,9,67%,33%,-,09 Jan 2016,26 Sep 2017,14:30
3044,TacoTuesday,1224,1,1,1,4,11,45%,9%,45%,17 Oct 2015,26 Sep 2017,14:30
3045,pirluit,1224,1,1,1,4,6,83%,17%,-,05 Dec 2015,26 Sep 2017,14:30
3046,Rehnborg,1224,1,-,4,8,13,92%,-,8%,25 Dec 2015,26 Sep 2017,14:30
3047,Zayndari,1224,-,3,2,2,9,89%,-,11%,13 Oct 2015,26 Sep 2017,14:30
3048,Mr Blue Sky,1224,-,2,1,6,8,75%,25%,-,18 Oct 2015,26 Sep 2017,14:30
3049,Splashy,1224,-,1,2,2,11,73%,9%,18%,20 Dec 2015,26 Sep 2017,14:30
3050,Karas,1224,-,1,-,3,10,80%,20%,-,17 Oct 2015,26 Sep 2017,14:30
3051,JohnCan,1224,-,1,-,1,9,33%,22%,44%,14 Oct 2015,26 Sep 2017,14:30
3052,Horzathechangling,1224,-,-,1,3,4,75%,25%,-,10 Aug 2017,26 Sep 2017,14:30
3053,Philes,1224,-,-,-,2,2,100%,-,-,17 Mar 2017,26 Sep 2017,14:30
3054,S A M3,1223,6,4,2,8,21,76%,19%,5%,23 Aug 2016,26 Sep 2017,14:30
3055,Credendo,1223,6,2,2,13,19,74%,21%,5%,26 Oct 2015,26 Sep 2017,14:30
3056,Teucer,1223,4,2,1,10,22,82%,9%,9%,24 Apr 2016,26 Sep 2017,14:30
3057,Old Tiger 88,1223,3,2,8,14,30,100%,-,-,27 Oct 2015,26 Sep 2017,14:30
3058,Rahnsahk,1223,3,2,4,5,16,69%,-,31%,19 Jan 2016,26 Sep 2017,14:30
