rank,player,rating,gold,silver,bronze,rated_games,total_games,finished,eliminated,resigned,joined,date_scraped,time_scraped
8246,MyersH,1084,1,-,-,4,12,17%,17%,67%,15 Mar 2016,30 Sep 2017,18:11
8247,IConFEWsed,1084,1,-,-,2,5,40%,20%,40%,15 Feb 2016,30 Sep 2017,18:11
8248,Stingraider,1084,-,2,5,11,28,68%,18%,14%,16 Oct 2015,30 Sep 2017,18:11
8249,kaka,1084,-,2,2,2,10,40%,-,60%,30 Nov 2015,30 Sep 2017,18:11
8250,Mystic Dingo,1084,-,-,2,2,8,25%,13%,63%,15 Oct 2015,30 Sep 2017,18:11
8251,Gazorpazorp520,1084,-,-,1,3,5,-,20%,80%,16 Jul 2017,30 Sep 2017,18:11
8252,Zedrick,1084,-,-,1,2,4,25%,25%,50%,06 Feb 2016,30 Sep 2017,18:11
8253,Afrowner,1084,-,-,-,2,9,11%,11%,78%,13 Apr 2017,30 Sep 2017,18:11
8254,whitegroth,1084,-,-,-,2,5,-,40%,60%,08 Apr 2017,30 Sep 2017,18:11
8255,Jameso,1084,-,-,-,2,4,-,25%,75%,15 Feb 2016,30 Sep 2017,18:11
8256,archaicStargazer,1084,-,-,-,3,4,-,75%,25%,17 Jul 2017,30 Sep 2017,18:11
8257,hanash,1084,-,-,-,2,3,-,33%,67%,29 Oct 2015,30 Sep 2017,18:11
8258,HexThePlanet,1084,-,-,-,2,2,-,-,100%,21 Apr 2016,30 Sep 2017,18:11
8259,November,1084,-,-,-,2,2,-,-,100%,25 Apr 2017,30 Sep 2017,18:11
8260,Scalawag,1083,2,-,1,3,6,67%,33%,-,09 Jul 2016,30 Sep 2017,18:11
8261,SwagPeterPan,1083,1,2,5,9,26,54%,46%,-,18 Dec 2015,30 Sep 2017,18:11
8262,Catlips,1083,1,1,1,6,9,33%,11%,56%,14 Oct 2015,30 Sep 2017,18:11
8263,DeltaStrike907,1083,1,-,1,6,11,45%,55%,-,17 Aug 2016,30 Sep 2017,18:11
8264,el_capitahn,1083,1,-,-,3,18,6%,6%,89%,14 Oct 2015,30 Sep 2017,18:11
8265,CptCoy,1083,1,-,-,3,5,20%,20%,60%,25 Oct 2015,30 Sep 2017,18:11
8266,Greenbean618,1083,-,1,-,2,9,22%,33%,44%,27 Oct 2016,30 Sep 2017,18:11
8267,Jpmcb,1083,-,1,-,2,6,-,50%,50%,30 Jun 2016,30 Sep 2017,18:11
8268,Zum1,1083,-,-,1,6,16,63%,38%,-,14 Feb 2016,30 Sep 2017,18:11
8269,dragunova,1083,-,-,-,2,7,14%,14%,71%,01 Jan 2017,30 Sep 2017,18:11
8270,Zenkei,1083,-,-,-,2,3,-,-,100%,24 Mar 2017,30 Sep 2017,18:11
8271,Wither Dragon,1083,-,-,-,3,3,-,-,100%,19 Dec 2016,30 Sep 2017,18:11
8272,LordPrettyFlacko,1083,-,-,-,2,2,-,50%,50%,28 May 2017,30 Sep 2017,18:11
8273,ts190302,1083,-,-,-,2,2,-,50%,50%,22 Oct 2015,30 Sep 2017,18:11
8274,dstrucsean,1082,5,4,5,6,36,47%,42%,11%,27 May 2016,30 Sep 2017,18:11
8275,Skimax,1082,2,3,1,4,21,52%,33%,14%,29 Dec 2015,30 Sep 2017,18:11
8276,Nukeman5342,1082,2,1,-,3,21,10%,29%,62%,20 Oct 2015,30 Sep 2017,18:11
8277,ogcapp,1082,2,1,-,5,16,25%,25%,50%,19 May 2016,30 Sep 2017,18:11
8278,Turfburn,1082,2,-,-,2,16,13%,19%,69%,13 Jul 2015,30 Sep 2017,18:11
8279,Loonik,1082,2,-,-,6,8,50%,38%,13%,20 Oct 2015,30 Sep 2017,18:11
8280,Zensoc,1082,1,7,1,8,18,72%,22%,6%,16 Jan 2016,30 Sep 2017,18:11
8281,Bleachnation,1082,1,2,-,7,13,31%,23%,46%,28 Sep 2016,30 Sep 2017,18:11
8282,Tabris,1082,1,-,3,9,10,60%,10%,30%,27 Nov 2015,30 Sep 2017,18:11
8283,Remorhas,1082,1,-,-,5,18,67%,17%,17%,17 Oct 2015,30 Sep 2017,18:11
8284,Fothoss,1082,-,2,2,9,15,40%,20%,40%,16 Oct 2015,30 Sep 2017,18:11
8285,Polderan,1082,-,2,2,4,9,78%,22%,-,21 Dec 2015,30 Sep 2017,18:11
8286,Jexx,1082,-,1,-,7,12,33%,33%,33%,09 Jan 2017,30 Sep 2017,18:11
8287,C734R,1082,-,-,1,2,3,33%,-,67%,17 Jul 2016,30 Sep 2017,18:11
8288,italsal,1082,-,-,-,5,14,21%,64%,14%,03 Jan 2016,30 Sep 2017,18:11
8289,DylanD,1082,-,-,-,4,10,20%,20%,60%,01 Sep 2016,30 Sep 2017,18:11
8290,thatoneguy778,1082,-,-,-,2,6,-,17%,83%,02 Mar 2017,30 Sep 2017,18:11
8291,JosephC,1082,-,-,-,2,3,-,33%,67%,20 Oct 2015,30 Sep 2017,18:11
8292,WalterWhite,1082,-,-,-,2,2,-,-,100%,17 Jun 2017,30 Sep 2017,18:11
8293,The High Notes,1081,8,1,4,28,42,71%,26%,2%,20 Oct 2015,30 Sep 2017,18:11
8294,Syp3x,1081,2,2,1,12,18,44%,28%,28%,20 Oct 2015,30 Sep 2017,18:11
8295,IFellOffALedge,1081,2,1,2,3,13,62%,15%,23%,16 Oct 2015,30 Sep 2017,18:11
8296,Mr Kiulo,1081,1,3,1,27,45,33%,36%,31%,24 Oct 2015,30 Sep 2017,18:11
8297,DesignedTrue,1081,1,2,3,28,46,43%,48%,9%,16 Oct 2015,30 Sep 2017,18:11
8298,RainRacer,1081,1,2,3,14,19,47%,11%,42%,16 Oct 2015,30 Sep 2017,18:11
8299,Jeff_69,1081,-,1,4,10,18,11%,6%,83%,01 Jan 2016,30 Sep 2017,18:11
8300,4isCosmic,1081,-,1,1,2,5,20%,20%,60%,15 Oct 2015,30 Sep 2017,18:11
8301,Meteoman,1081,-,-,1,2,6,33%,67%,-,02 Jan 2016,30 Sep 2017,18:11
8302,Faul,1081,-,-,1,4,5,20%,20%,60%,18 Dec 2016,30 Sep 2017,18:11
8303,nova00,1081,-,-,1,3,4,25%,50%,25%,15 Oct 2015,30 Sep 2017,18:11
8304,Yikes11,1081,-,-,-,3,7,14%,-,86%,30 Dec 2015,30 Sep 2017,18:11
8305,Boss-man,1081,-,-,-,3,5,-,40%,60%,01 Jun 2016,30 Sep 2017,18:11
8306,IScorpionI,1081,-,-,-,3,4,-,25%,75%,17 Oct 2015,30 Sep 2017,18:11
8307,Young Clavicle,1081,-,-,-,2,3,-,33%,67%,02 Dec 2016,30 Sep 2017,18:11
8308,JayTheDestroyer,1080,4,1,-,3,12,42%,25%,33%,21 Oct 2015,30 Sep 2017,18:11
8309,Wid1,1080,3,9,9,17,56,73%,18%,9%,22 Oct 2015,30 Sep 2017,18:11
8310,AtcticSquire,1080,2,1,3,14,24,38%,29%,33%,17 Dec 2015,30 Sep 2017,18:11
8311,TobiLeKoala,1080,2,-,-,2,7,57%,-,43%,08 Sep 2016,30 Sep 2017,18:11
8312,kronos1337,1080,1,1,1,10,13,54%,38%,8%,11 May 2017,30 Sep 2017,18:11
8313,CraigMarc,1080,-,2,1,7,11,18%,55%,27%,01 Feb 2016,30 Sep 2017,18:11
8314,Zappbranigan,1080,-,1,1,6,20,25%,45%,30%,22 Feb 2017,30 Sep 2017,18:11
8315,Laurenevans,1080,-,1,-,2,5,60%,-,40%,06 Dec 2015,30 Sep 2017,18:11
8316,LPFear,1080,-,1,-,3,5,-,40%,60%,14 Sep 2016,30 Sep 2017,18:11
8317,bloodcurse134,1080,-,-,2,3,11,27%,-,73%,05 Jun 2017,30 Sep 2017,18:11
8318,hundche,1080,-,-,-,3,6,17%,17%,67%,26 Jun 2016,30 Sep 2017,18:11
8319,Dafeet1014,1080,-,-,-,2,6,-,17%,83%,29 Jan 2017,30 Sep 2017,18:11
8320,Nullifi,1080,-,-,-,3,6,-,17%,83%,01 Aug 2016,30 Sep 2017,18:11
8321,Socratease,1080,-,-,-,2,4,-,25%,75%,24 Dec 2016,30 Sep 2017,18:11
8322,Force4Good,1080,-,-,-,3,3,-,33%,67%,15 Mar 2016,30 Sep 2017,18:11
8323,shawn connery,1079,5,7,3,24,39,56%,3%,41%,20 Feb 2017,30 Sep 2017,18:11
8324,DeathKeeper,1079,2,4,-,2,18,61%,17%,22%,16 Nov 2015,30 Sep 2017,18:11
8325,TFK57,1079,1,2,3,2,20,35%,35%,30%,23 Oct 2015,30 Sep 2017,18:11
8326,Nerdiger,1079,1,1,-,18,23,35%,17%,48%,21 Oct 2015,30 Sep 2017,18:11
8327,SALTMINE,1079,1,1,-,8,8,50%,38%,13%,12 Dec 2015,30 Sep 2017,18:11
8328,ThePenguin15,1079,1,-,1,6,11,27%,55%,18%,14 Feb 2017,30 Sep 2017,18:11
8329,papismurf,1079,1,-,-,2,7,14%,14%,71%,01 Mar 2017,30 Sep 2017,18:11
8330,XxxTendonitis,1079,1,-,-,2,5,40%,20%,40%,08 Jun 2017,30 Sep 2017,18:11
8331,L1b3lldr4,1079,-,2,1,7,29,62%,34%,3%,18 Oct 2015,30 Sep 2017,18:11
8332,Misuteri Kenshi,1079,-,2,1,8,28,50%,25%,25%,10 Sep 2016,30 Sep 2017,18:11
8333,aa_15,1079,-,2,1,3,24,42%,13%,46%,21 Oct 2015,30 Sep 2017,18:11
8334,fattdogs,1079,-,2,-,6,12,33%,58%,8%,11 May 2017,30 Sep 2017,18:11
8335,sunwukung,1079,-,2,-,4,11,18%,18%,64%,18 Nov 2015,30 Sep 2017,18:11
8336,ModeSix,1079,-,1,1,7,11,55%,27%,18%,15 Oct 2015,30 Sep 2017,18:11
8337,Huistrion,1079,-,1,1,5,9,22%,33%,44%,18 Oct 2015,30 Sep 2017,18:11
8338,Big Barron,1079,-,1,-,5,10,10%,10%,80%,19 Oct 2015,30 Sep 2017,18:11
8339,Evil Pumpkin,1079,-,-,1,4,6,50%,-,50%,30 Oct 2016,30 Sep 2017,18:11
8340,Mcgee318,1079,-,-,1,3,6,33%,33%,33%,21 Oct 2015,30 Sep 2017,18:11
8341,mrabz,1079,-,-,-,3,10,-,10%,90%,15 Mar 2016,30 Sep 2017,18:11
8342,Slainte,1079,-,-,-,2,7,14%,29%,57%,14 Sep 2016,30 Sep 2017,18:11
8343,Wolfwarrior,1079,-,-,-,2,3,33%,-,67%,18 Oct 2015,30 Sep 2017,18:11
8344,sahar,1079,-,-,-,2,2,-,-,100%,31 Oct 2015,30 Sep 2017,18:11
8345,biggiebagelz,1078,7,7,5,8,44,80%,7%,14%,16 Oct 2015,30 Sep 2017,18:11
8346,firokyoko,1078,6,6,3,25,56,48%,18%,34%,29 Aug 2016,30 Sep 2017,18:11
8347,JacquesAcide,1078,3,7,8,58,93,70%,25%,5%,21 Oct 2015,30 Sep 2017,18:11
8348,Deveaution,1078,3,1,1,7,12,42%,25%,33%,25 Oct 2015,30 Sep 2017,18:11
8349,maxykyng,1078,1,1,2,9,17,53%,29%,18%,09 Nov 2015,30 Sep 2017,18:11
8350,cartograph,1078,1,-,1,4,10,20%,30%,50%,08 Dec 2016,30 Sep 2017,18:11
8351,andymetoo,1078,-,-,2,5,10,40%,40%,20%,03 Jan 2016,30 Sep 2017,18:11
8352,mackatack151342,1078,-,-,1,2,8,25%,50%,25%,25 Jan 2016,30 Sep 2017,18:11
8353,fksf,1078,-,-,-,3,10,-,20%,80%,16 Feb 2017,30 Sep 2017,18:11
8354,Daplayer,1078,-,-,-,2,9,-,-,100%,15 Mar 2016,30 Sep 2017,18:11
8355,Dagob3rt,1078,-,-,-,3,5,-,-,100%,23 Dec 2015,30 Sep 2017,18:11
8356,Miku616,1078,-,-,-,3,4,-,-,100%,18 Oct 2015,30 Sep 2017,18:11
8357,DeltaPR,1078,-,-,-,2,2,-,50%,50%,16 Oct 2015,30 Sep 2017,18:11
8358,SuperBurrito,1077,3,3,-,2,11,82%,-,18%,23 Feb 2016,30 Sep 2017,18:11
8359,mlliy,1077,2,-,2,9,24,21%,17%,63%,23 Nov 2016,30 Sep 2017,18:11
8360,Marcus Aurelius,1077,2,-,-,2,6,33%,17%,50%,19 Jan 2016,30 Sep 2017,18:11
8361,Jack25,1077,1,1,1,13,28,32%,14%,54%,14 Feb 2016,30 Sep 2017,18:11
8362,The Scholar,1077,1,1,-,3,6,33%,-,67%,01 Sep 2016,30 Sep 2017,18:11
8363,Simbasimb,1077,1,-,-,2,8,13%,13%,75%,12 Feb 2016,30 Sep 2017,18:11
8364,Flieh,1077,1,-,-,3,6,33%,17%,50%,25 Oct 2015,30 Sep 2017,18:11
8365,Curia Julia,1077,-,-,2,3,8,38%,50%,13%,16 Apr 2016,30 Sep 2017,18:11
8366,Strix,1077,-,-,1,2,7,14%,-,86%,19 Oct 2015,30 Sep 2017,18:11
8367,AidsAmongStds,1077,-,-,1,5,5,20%,-,80%,27 Mar 2017,30 Sep 2017,18:11
8368,MrGater,1077,-,-,1,2,4,50%,25%,25%,08 Nov 2015,30 Sep 2017,18:11
8369,Slattsx24,1077,-,-,-,6,14,21%,57%,21%,31 Mar 2016,30 Sep 2017,18:11
8370,GameIsHard,1077,-,-,-,3,11,-,27%,73%,08 Mar 2016,30 Sep 2017,18:11
8371,Maki,1077,-,-,-,4,4,-,25%,75%,14 Nov 2015,30 Sep 2017,18:11
8372,ScienceFusion,1077,-,-,-,2,3,-,33%,67%,17 Aug 2016,30 Sep 2017,18:11
8373,mikey,1077,-,-,-,2,3,-,-,100%,18 Oct 2015,30 Sep 2017,18:11
8374,Browning,1076,6,4,1,8,34,56%,29%,15%,21 Oct 2015,30 Sep 2017,18:11
8375,Kile7,1076,3,6,3,26,34,65%,12%,24%,10 Aug 2016,30 Sep 2017,18:11
8376,HarleyQuinn,1076,2,2,3,7,24,50%,42%,8%,05 Feb 2017,30 Sep 2017,18:11
8377,handad123,1076,1,4,2,23,29,45%,38%,17%,16 Oct 2015,30 Sep 2017,18:11
8378,zutart,1076,1,2,1,13,15,53%,20%,27%,04 Jan 2016,30 Sep 2017,18:11
8379,IchBinDeinTod,1076,1,-,1,2,9,33%,44%,22%,14 Mar 2016,30 Sep 2017,18:11
8380,jeremykb,1076,-,1,-,3,10,20%,30%,50%,15 Oct 2015,30 Sep 2017,18:11
8381,Blastematic,1076,-,1,-,5,8,88%,13%,-,22 Nov 2016,30 Sep 2017,18:11
8382,zeonyphus,1076,-,1,-,2,7,14%,14%,71%,15 Oct 2015,30 Sep 2017,18:11
8383,Jorien king,1076,-,-,1,2,7,29%,14%,57%,09 Nov 2015,30 Sep 2017,18:11
8384,Sham3R,1076,-,-,1,2,4,-,-,100%,23 Jan 2016,30 Sep 2017,18:11
8385,onepingking,1076,-,-,-,7,8,50%,13%,38%,09 Jun 2016,30 Sep 2017,18:11
8386,Lomein1710,1076,-,-,-,5,8,50%,38%,13%,11 Nov 2015,30 Sep 2017,18:11
8387,Hikigaya Hachiman,1076,-,-,-,2,2,-,50%,50%,28 Oct 2015,30 Sep 2017,18:11
8388,Fedoraman,1075,1,1,1,6,11,45%,18%,36%,22 Oct 2015,30 Sep 2017,18:11
8389,LastRight,1075,1,1,1,4,9,44%,11%,44%,02 Mar 2016,30 Sep 2017,18:11
8390,Servo,1075,1,-,1,3,9,33%,33%,33%,02 Jul 2016,30 Sep 2017,18:11
8391,mickallbush,1075,1,-,-,8,12,8%,-,92%,03 Apr 2016,30 Sep 2017,18:11
8392,Nowayout,1075,-,4,-,4,12,50%,25%,25%,15 Oct 2015,30 Sep 2017,18:11
8393,Substitue,1075,-,1,1,11,27,22%,33%,44%,01 Jun 2016,30 Sep 2017,18:11
8394,chpabe,1075,-,1,1,3,19,16%,53%,32%,07 Nov 2015,30 Sep 2017,18:11
8395,LAINBR,1075,-,-,2,3,14,43%,-,57%,10 Feb 2017,30 Sep 2017,18:11
8396,AronAxe,1075,-,-,1,6,9,22%,44%,33%,11 Sep 2016,30 Sep 2017,18:11
8397,Toloyo,1075,-,-,-,5,8,25%,38%,38%,05 Apr 2016,30 Sep 2017,18:11
8398,mattalcock,1075,-,-,-,3,5,20%,40%,40%,18 Feb 2016,30 Sep 2017,18:11
8399,Mister Hasburg,1075,-,-,-,3,5,-,-,100%,07 Apr 2017,30 Sep 2017,18:11
8400,NinjaProRandom,1075,-,-,-,2,4,-,50%,50%,31 Oct 2015,30 Sep 2017,18:11
8401,Fighter X,1075,-,-,-,2,3,-,33%,67%,28 Aug 2016,30 Sep 2017,18:11
8402,piki,1075,-,-,-,2,2,-,50%,50%,01 Dec 2016,30 Sep 2017,18:11
8403,klipspringer,1074,2,2,5,28,39,28%,51%,21%,24 Apr 2016,30 Sep 2017,18:11
8404,Pwmckenna,1074,1,-,1,2,5,60%,20%,20%,30 Oct 2015,30 Sep 2017,18:11
8405,Mike0128012,1074,-,1,-,14,16,44%,38%,19%,15 Jan 2016,30 Sep 2017,18:11
8406,RckPprScssrsLzrdSpck,1074,-,1,-,7,11,64%,27%,9%,22 Feb 2016,30 Sep 2017,18:11
8407,Twitchblade,1074,-,1,-,4,5,40%,-,60%,20 Dec 2015,30 Sep 2017,18:11
8408,Fistmeet,1074,-,1,-,3,5,-,60%,40%,17 Oct 2015,30 Sep 2017,18:11
8409,Rayhn,1074,-,-,-,2,2,-,50%,50%,14 Aug 2016,30 Sep 2017,18:11
8410,SolidPoint,1073,6,-,-,11,17,65%,18%,18%,19 Oct 2015,30 Sep 2017,18:11
8411,Drago5,1073,4,2,4,30,55,65%,24%,11%,16 Mar 2016,30 Sep 2017,18:11
8412,humanmetrics,1073,3,1,2,5,17,71%,18%,12%,18 Nov 2015,30 Sep 2017,18:11
8413,Prodiver,1073,1,4,4,9,22,64%,23%,14%,24 Sep 2016,30 Sep 2017,18:11
8414,Captainonboard,1073,1,-,-,10,16,19%,19%,63%,31 Dec 2015,30 Sep 2017,18:11
8415,Toonhound,1073,-,1,2,8,13,62%,15%,23%,06 Dec 2015,30 Sep 2017,18:11
8416,Big Rig,1073,-,1,1,11,16,56%,25%,19%,18 Oct 2015,30 Sep 2017,18:11
8417,Doc Holladay,1073,-,1,1,2,16,31%,25%,44%,24 Oct 2015,30 Sep 2017,18:11
8418,Tytonidae,1073,-,1,-,4,12,33%,17%,50%,17 Oct 2015,30 Sep 2017,18:11
8419,bigfoot277,1073,-,1,-,2,7,57%,43%,-,27 Jan 2016,30 Sep 2017,18:11
8420,Swarmblaster,1073,-,-,-,5,8,13%,63%,25%,17 Mar 2016,30 Sep 2017,18:11
8421,Leofong,1073,-,-,-,3,3,-,33%,67%,19 Oct 2015,30 Sep 2017,18:11
8422,dangregory97,1072,3,5,4,33,65,43%,26%,31%,17 Oct 2015,30 Sep 2017,18:11
8423,Cromagus,1072,2,1,2,3,10,60%,30%,10%,03 Apr 2016,30 Sep 2017,18:11
8424,shrouded_ace,1072,2,1,-,3,6,83%,-,17%,21 Oct 2015,30 Sep 2017,18:11
8425,Azrial96,1072,1,4,7,22,52,54%,25%,21%,10 Aug 2016,30 Sep 2017,18:11
8426,Sootne,1072,1,4,-,7,34,74%,15%,12%,15 Oct 2015,30 Sep 2017,18:11
8427,Eth02,1072,1,-,1,3,15,27%,40%,33%,17 Mar 2016,30 Sep 2017,18:11
8428,HohoBa,1072,1,-,1,7,10,40%,40%,20%,20 Oct 2015,30 Sep 2017,18:11
8429,yawmoght,1072,1,-,-,2,5,40%,-,60%,29 Oct 2015,30 Sep 2017,18:11
8430,Knowsnothing,1072,-,1,-,6,10,30%,20%,50%,17 Oct 2015,30 Sep 2017,18:11
8431,fiberoptck,1072,-,1,-,4,5,20%,20%,60%,15 Oct 2015,30 Sep 2017,18:11
8432,MrSaint,1072,-,-,-,6,10,20%,40%,40%,27 Mar 2016,30 Sep 2017,18:11
8433,Clone Army,1072,-,-,-,2,6,17%,-,83%,10 Nov 2015,30 Sep 2017,18:11
8434,arpequine,1072,-,-,-,3,5,20%,60%,20%,16 Oct 2015,30 Sep 2017,18:11
8435,Speers,1072,-,-,-,2,5,-,20%,80%,17 Oct 2015,30 Sep 2017,18:11
8436,Lassair,1072,-,-,-,2,4,-,-,100%,12 Sep 2016,30 Sep 2017,18:11
8437,Sp4rk,1072,-,-,-,2,3,-,33%,67%,03 Aug 2016,30 Sep 2017,18:11
8438,lastnline11,1071,7,4,1,16,24,67%,13%,21%,15 Dec 2015,30 Sep 2017,18:11
8439,A Falling Spanner,1071,1,2,4,8,23,65%,26%,9%,04 Apr 2017,30 Sep 2017,18:11
8440,CannedHeat,1071,1,1,-,6,16,31%,31%,38%,07 May 2016,30 Sep 2017,18:11
8441,Adrian10,1071,1,1,-,3,7,29%,-,71%,18 Mar 2016,30 Sep 2017,18:11
8442,DannyMac,1071,1,-,-,5,12,17%,33%,50%,08 Feb 2016,30 Sep 2017,18:11
8443,xiwT,1071,1,-,-,4,6,33%,33%,33%,15 Jun 2016,30 Sep 2017,18:11
8444,Joey41,1071,-,2,-,6,12,33%,17%,50%,31 Oct 2015,30 Sep 2017,18:11
8445,Redwiggler,1071,-,-,-,11,17,24%,47%,29%,10 Jan 2017,30 Sep 2017,18:11
8446,kp0030,1071,-,-,-,3,10,50%,10%,40%,09 Oct 2016,30 Sep 2017,18:11
8447,Smokeythejaguar,1071,-,-,-,2,5,40%,-,60%,21 Feb 2016,30 Sep 2017,18:11
8448,_oeL,1071,-,-,-,2,5,-,20%,80%,28 Aug 2017,30 Sep 2017,18:11
8449,LordInfamous,1071,-,-,-,2,4,-,-,100%,05 Jun 2016,30 Sep 2017,18:11
8450,Kierk,1070,3,1,-,14,19,32%,21%,47%,05 Feb 2017,30 Sep 2017,18:11
8451,Jd0g23,1070,1,3,-,10,14,57%,7%,36%,15 Oct 2015,30 Sep 2017,18:11
8452,R4FKEN,1070,1,1,1,36,46,46%,41%,13%,23 Dec 2015,30 Sep 2017,18:11
8453,flyingsoggynoodle,1070,-,3,1,57,71,45%,10%,45%,20 Oct 2015,30 Sep 2017,18:11
8454,Kstump,1070,-,1,2,16,25,44%,44%,12%,21 Jan 2017,30 Sep 2017,18:11
8455,AnubisBorn,1070,-,1,-,30,49,39%,27%,35%,10 Jul 2017,30 Sep 2017,18:11
8456,Bingmaster,1070,-,1,-,2,5,40%,20%,40%,03 Oct 2016,30 Sep 2017,18:11
8457,RayIeed,1070,-,-,4,21,28,61%,25%,14%,07 Jan 2016,30 Sep 2017,18:11
8458,_assassin_,1070,-,-,-,2,3,-,-,100%,15 Mar 2017,30 Sep 2017,18:11
8459,Greenhood,1069,7,1,-,4,19,68%,11%,21%,26 Oct 2015,30 Sep 2017,18:11
8460,Goochi mane,1069,2,2,1,3,12,50%,42%,8%,15 Mar 2016,30 Sep 2017,18:11
8461,BADMON,1069,1,4,4,46,53,66%,23%,11%,03 Sep 2016,30 Sep 2017,18:11
8462,Jimpo,1069,1,3,4,2,29,45%,14%,41%,19 Mar 2016,30 Sep 2017,18:11
8463,Nebworm,1069,1,2,1,13,23,30%,57%,13%,16 Nov 2015,30 Sep 2017,18:11
8464,ImJames,1069,1,-,2,5,13,54%,15%,31%,11 Jan 2016,30 Sep 2017,18:11
8465,BobSaget607,1069,1,-,1,3,9,22%,33%,44%,14 Mar 2016,30 Sep 2017,18:11
8466,SpaceLord117,1069,-,1,1,5,18,28%,28%,44%,14 Jul 2016,30 Sep 2017,18:11
8467,Marskiu,1069,-,1,-,3,5,20%,60%,20%,29 Dec 2015,30 Sep 2017,18:11
8468,Lager,1069,-,-,2,6,13,46%,23%,31%,01 Nov 2015,30 Sep 2017,18:11
8469,DaPlug,1069,-,-,2,9,11,-,9%,91%,27 Sep 2016,30 Sep 2017,18:11
8470,ValGrey,1069,-,-,1,5,12,58%,42%,-,29 Nov 2015,30 Sep 2017,18:11
8471,icelo,1069,-,-,-,3,11,-,-,100%,16 Oct 2015,30 Sep 2017,18:11
8472,Lukkerd,1069,-,-,-,2,8,38%,25%,38%,21 Mar 2017,30 Sep 2017,18:11
8473,duLh,1069,-,-,-,3,7,14%,29%,57%,20 Mar 2016,30 Sep 2017,18:11
8474,WetSocks,1069,-,-,-,3,7,14%,29%,57%,03 Dec 2015,30 Sep 2017,18:11
8475,shotgun,1069,-,-,-,2,2,-,-,100%,26 Jun 2017,30 Sep 2017,18:11
8476,Ronald,1068,5,2,4,30,45,47%,44%,9%,20 Nov 2016,30 Sep 2017,18:11
8477,Okanus,1068,4,6,5,24,43,65%,30%,5%,28 Dec 2015,30 Sep 2017,18:11
8478,Jaxaxcook,1068,2,1,1,7,12,33%,17%,50%,15 Oct 2015,30 Sep 2017,18:11
8479,NixIsia,1068,2,1,-,19,22,27%,41%,32%,18 Oct 2015,30 Sep 2017,18:11
8480,Laurens54321,1068,2,1,-,3,11,45%,27%,27%,09 Nov 2015,30 Sep 2017,18:11
8481,JohnCalvinWasRight,1068,2,-,1,6,20,20%,45%,35%,17 Nov 2015,30 Sep 2017,18:11
8482,billytheme,1068,2,-,-,6,16,38%,-,63%,06 Mar 2017,30 Sep 2017,18:11
8483,Flipdip,1068,1,-,-,2,6,17%,33%,50%,06 May 2016,30 Sep 2017,18:11
8484,Paulsbrass,1068,1,-,-,3,5,20%,40%,40%,17 Oct 2015,30 Sep 2017,18:11
8485,Ensign Crow,1068,1,-,-,4,5,20%,40%,40%,26 Jul 2016,30 Sep 2017,18:11
8486,Fisticuffs,1068,-,4,3,17,26,69%,8%,23%,25 Oct 2015,30 Sep 2017,18:11
8487,Cr1tikal,1068,-,1,-,2,16,19%,6%,75%,21 Sep 2016,30 Sep 2017,18:11
8488,Narcis904,1068,-,1,-,5,8,13%,50%,38%,19 Apr 2016,30 Sep 2017,18:11
8489,Soup728,1068,-,-,2,3,12,33%,17%,50%,07 Apr 2017,30 Sep 2017,18:11
8490,Lunanator,1068,-,-,-,5,7,29%,14%,57%,10 Nov 2015,30 Sep 2017,18:11
8491,TeaDog,1068,-,-,-,2,5,20%,-,80%,16 Oct 2015,30 Sep 2017,18:11
8492,TsunTsu,1068,-,-,-,2,5,-,-,100%,05 Jul 2016,30 Sep 2017,18:11
8493,Grimshade,1068,-,-,-,3,4,25%,50%,25%,12 Aug 2016,30 Sep 2017,18:11
8494,quiznos,1068,-,-,-,2,2,-,-,100%,06 Apr 2017,30 Sep 2017,18:11
8495,sombrakun,1068,-,-,-,2,2,-,-,100%,26 May 2017,30 Sep 2017,18:11
8496,Khiyl,1067,3,2,2,13,22,64%,14%,23%,22 Oct 2015,30 Sep 2017,18:11
8497,Jetlagger227,1067,2,1,2,4,25,60%,20%,20%,17 Oct 2015,30 Sep 2017,18:11
8498,SkiCon,1067,1,1,2,4,13,46%,31%,23%,17 Oct 2015,30 Sep 2017,18:11
8499,GuyLAD,1067,1,-,2,6,15,33%,13%,53%,30 Oct 2015,30 Sep 2017,18:11
8500,Nytrau1ic,1067,-,-,-,9,9,-,-,100%,19 Dec 2016,30 Sep 2017,18:11
8501,Keukakiller,1067,-,-,-,4,9,-,67%,33%,13 Jun 2016,30 Sep 2017,18:11
8502,Velfust,1067,-,-,-,2,2,-,-,100%,15 Dec 2016,30 Sep 2017,18:11
8503,cyberjk,1066,19,9,2,7,54,78%,9%,13%,21 Oct 2015,30 Sep 2017,18:11
8504,worost,1066,3,-,1,8,12,33%,8%,58%,27 Oct 2015,30 Sep 2017,18:11
8505,nod666,1066,2,2,1,3,37,32%,16%,51%,29 Jun 2017,30 Sep 2017,18:11
8506,Kurian90,1066,2,-,1,3,20,25%,30%,45%,22 Jun 2016,30 Sep 2017,18:11
8507,MikeHawk,1066,1,-,1,4,13,15%,-,85%,20 Oct 2015,30 Sep 2017,18:11
8508,AlteredEgo,1066,-,2,1,5,19,58%,11%,32%,20 Oct 2015,30 Sep 2017,18:11
