rank,player,rating,gold,silver,bronze,rated_games,total_games,finished,eliminated,resigned,joined,date_scraped,time_scraped
7734,Swick36,1108,1,-,1,4,7,43%,14%,43%,16 Oct 2015,25 Sep 2017,16:18
7735,RafferyDom,1108,1,-,-,1,5,40%,40%,20%,24 Apr 2017,25 Sep 2017,16:18
7736,Ultrapg,1108,1,-,-,3,4,25%,50%,25%,19 Feb 2016,25 Sep 2017,16:18
7737,Spungee,1108,-,3,1,18,28,61%,21%,18%,20 Oct 2015,25 Sep 2017,16:18
7738,retep95h,1108,-,2,-,13,19,47%,21%,32%,03 Dec 2015,25 Sep 2017,16:18
7739,bloominoctober,1108,-,1,4,2,13,92%,-,8%,17 Oct 2015,25 Sep 2017,16:18
7740,Vandal Savage,1108,-,1,1,1,8,63%,25%,13%,20 Feb 2016,25 Sep 2017,16:18
7741,PewPewPew,1108,-,1,1,3,5,60%,20%,20%,18 Oct 2015,25 Sep 2017,16:18
7742,2ton,1108,-,1,-,4,27,30%,11%,59%,05 Nov 2015,25 Sep 2017,16:18
7743,Caelus,1108,-,1,-,4,14,36%,29%,36%,18 Nov 2015,25 Sep 2017,16:18
7744,Dumbass,1108,-,-,1,2,6,33%,-,67%,17 Oct 2015,25 Sep 2017,16:18
7745,NightVision,1108,-,-,-,5,11,-,9%,91%,21 Oct 2015,25 Sep 2017,16:18
7746,bob bammy,1108,-,-,-,3,10,10%,50%,40%,08 Jan 2017,25 Sep 2017,16:18
7747,CHIKIMONKEY6,1108,-,-,-,3,9,11%,33%,56%,21 Oct 2015,25 Sep 2017,16:18
7748,SoCloseToToast,1108,-,-,-,3,6,-,-,100%,20 Oct 2015,25 Sep 2017,16:18
7749,Jake from Statefarm,1108,-,-,-,1,6,-,-,100%,19 Dec 2015,25 Sep 2017,16:18
7750,Phaldor,1108,-,-,-,2,5,-,-,100%,16 Nov 2015,25 Sep 2017,16:18
7751,Xeps,1108,-,-,-,2,4,-,50%,50%,08 Oct 2015,25 Sep 2017,16:18
7752,Donovan99,1108,-,-,-,2,3,-,33%,67%,16 Oct 2015,25 Sep 2017,16:18
7753,toshkatatonev,1108,-,-,-,1,2,50%,-,50%,18 Jan 2016,25 Sep 2017,16:18
7754,Scroll,1108,-,-,-,2,2,-,50%,50%,16 Oct 2015,25 Sep 2017,16:18
7755,alberto,1108,-,-,-,2,2,-,-,100%,16 Oct 2015,25 Sep 2017,16:18
7756,Evil,1108,-,-,-,1,1,-,100%,-,27 Oct 2015,25 Sep 2017,16:18
7757,Pollo 2,1107,4,1,1,2,14,36%,29%,36%,21 Oct 2015,25 Sep 2017,16:18
7758,Hanta Yo,1107,3,-,-,3,7,43%,43%,14%,13 Feb 2016,25 Sep 2017,16:18
7759,B333,1107,2,4,3,8,30,50%,33%,17%,17 Mar 2016,25 Sep 2017,16:18
7760,MetalStarElite,1107,2,2,-,5,13,54%,8%,38%,16 Oct 2015,25 Sep 2017,16:18
7761,Bluestorm,1107,2,2,-,3,11,55%,36%,9%,11 Feb 2016,25 Sep 2017,16:18
7762,Plus,1107,2,1,1,1,15,33%,7%,60%,19 May 2016,25 Sep 2017,16:18
7763,Captain Cool,1107,2,1,-,2,16,50%,38%,13%,15 Oct 2015,25 Sep 2017,16:18
7764,stuartandco,1107,2,-,2,6,10,50%,30%,20%,16 Oct 2015,25 Sep 2017,16:18
7765,Gaoramon,1107,1,5,2,4,19,68%,11%,21%,01 Nov 2015,25 Sep 2017,16:18
7766,Jimmy Dims,1107,1,1,-,1,4,50%,-,50%,29 Apr 2017,25 Sep 2017,16:18
7767,ObitoX,1107,1,-,2,3,12,17%,25%,58%,16 Oct 2015,25 Sep 2017,16:18
7768,Barth Vader,1107,-,2,1,10,21,57%,14%,29%,24 Oct 2015,25 Sep 2017,16:18
7769,Oslne,1107,-,1,2,1,5,60%,20%,20%,22 Aug 2017,25 Sep 2017,16:18
7770,Corpse Eye,1107,-,1,-,3,7,-,-,100%,14 Oct 2014,25 Sep 2017,16:18
7771,yopla,1107,-,1,-,2,5,40%,60%,-,05 Feb 2016,25 Sep 2017,16:18
7772,H3RB,1107,-,1,-,2,5,20%,20%,60%,26 Dec 2015,25 Sep 2017,16:18
7773,robocombot,1107,-,1,-,3,5,-,60%,40%,14 Aug 2016,25 Sep 2017,16:18
7774,QueenV,1107,-,-,-,3,12,-,17%,83%,08 Aug 2016,25 Sep 2017,16:18
7775,DeadlyAce050102,1107,-,-,-,1,7,14%,29%,57%,07 Dec 2015,25 Sep 2017,16:18
7776,ItsJustGil,1107,-,-,-,2,7,-,29%,71%,23 Jul 2017,25 Sep 2017,16:18
7777,Blackdonuts,1107,-,-,-,3,6,50%,50%,-,11 Jun 2016,25 Sep 2017,16:18
7778,Crash Test Dummies,1107,-,-,-,3,6,33%,33%,33%,21 Feb 2016,25 Sep 2017,16:18
7779,Ranger Enj,1107,-,-,-,4,6,17%,17%,67%,17 Feb 2016,25 Sep 2017,16:18
7780,Dave4240,1107,-,-,-,2,5,20%,40%,40%,02 Apr 2016,25 Sep 2017,16:18
7781,Squillion,1107,-,-,-,1,4,50%,50%,-,07 Jan 2017,25 Sep 2017,16:18
7782,Wolfwarrior69,1107,-,-,-,3,4,50%,-,50%,24 Apr 2017,25 Sep 2017,16:18
7783,Neonpinyata,1107,-,-,-,1,4,-,-,100%,18 Feb 2016,25 Sep 2017,16:18
7784,Samboot,1107,-,-,-,2,3,33%,33%,33%,07 Dec 2015,25 Sep 2017,16:18
7785,BigBoss,1107,-,-,-,2,3,-,33%,67%,24 Aug 2015,25 Sep 2017,16:18
7786,abbadon IV,1107,-,-,-,1,3,-,-,100%,24 May 2017,25 Sep 2017,16:18
7787,Viridiana,1107,-,-,-,1,2,-,-,100%,20 Oct 2015,25 Sep 2017,16:18
7788,Bewi,1107,-,-,-,1,2,-,-,100%,05 Aug 2015,25 Sep 2017,16:18
7789,Abllo,1107,-,-,-,2,2,-,100%,-,18 Nov 2015,25 Sep 2017,16:18
7790,AlphaFreeman,1107,-,-,-,1,2,-,-,100%,03 Apr 2016,25 Sep 2017,16:18
7791,Jackal101,1107,-,-,-,1,1,-,-,100%,27 Aug 2016,25 Sep 2017,16:18
7792,ifthikhar,1107,-,-,-,1,1,-,100%,-,09 Mar 2017,25 Sep 2017,16:18
7793,Amari890crusher,1106,4,3,5,6,29,52%,7%,41%,16 Oct 2015,25 Sep 2017,16:18
7794,Kuhmis,1106,4,2,2,10,31,61%,29%,10%,09 Feb 2017,25 Sep 2017,16:18
7795,Iggypotpie,1106,4,-,1,9,33,39%,36%,24%,10 Nov 2015,25 Sep 2017,16:18
7796,The Anchovy,1106,2,1,2,4,13,62%,23%,15%,17 Oct 2015,25 Sep 2017,16:18
7797,KnowledgeMaster,1106,2,1,-,2,16,25%,25%,50%,21 Oct 2015,25 Sep 2017,16:18
7798,Cvache,1106,2,1,-,2,10,70%,20%,10%,20 Oct 2015,25 Sep 2017,16:18
7799,Darogah,1106,2,-,1,2,13,62%,15%,23%,28 Sep 2016,25 Sep 2017,16:18
7800,montycarlo88,1106,2,-,-,4,8,63%,-,38%,25 Oct 2015,25 Sep 2017,16:18
7801,Wrigley,1106,1,3,2,8,19,42%,11%,47%,15 Oct 2015,25 Sep 2017,16:18
7802,je11yf15h,1106,-,4,-,5,12,33%,25%,42%,28 Oct 2015,25 Sep 2017,16:18
7803,Hanstheginger,1106,-,2,-,5,8,75%,13%,13%,10 Oct 2016,25 Sep 2017,16:18
7804,SBVGCAshley,1106,-,1,1,3,11,45%,-,55%,18 May 2016,25 Sep 2017,16:18
7805,zephyr3x,1106,-,1,1,2,5,40%,40%,20%,14 Apr 2017,25 Sep 2017,16:18
7806,DavidRainsbergerII,1106,-,1,-,3,11,27%,9%,64%,22 Oct 2015,25 Sep 2017,16:18
7807,Zeldar2516,1106,-,-,2,5,8,63%,13%,25%,07 Apr 2016,25 Sep 2017,16:18
7808,a1088245se,1106,-,-,-,6,15,53%,13%,33%,03 Nov 2015,25 Sep 2017,16:18
7809,SniperMonkey29,1106,-,-,-,1,6,-,33%,67%,17 Oct 2015,25 Sep 2017,16:18
7810,opamadeus,1106,-,-,-,1,2,-,50%,50%,13 Mar 2017,25 Sep 2017,16:18
7811,mike3771,1106,-,-,-,1,1,-,100%,-,15 Oct 2015,25 Sep 2017,16:18
7812,RareAlaskan,1106,-,-,-,1,1,-,-,100%,07 Sep 2016,25 Sep 2017,16:18
7813,AXI0S,1105,5,13,8,33,62,65%,13%,23%,18 Mar 2016,25 Sep 2017,16:18
7814,Wiknero,1105,3,-,1,4,15,47%,27%,27%,28 Mar 2016,25 Sep 2017,16:18
7815,bakester14,1105,3,-,-,8,10,50%,40%,10%,24 Oct 2015,25 Sep 2017,16:18
7816,Jonn,1105,2,2,-,7,9,33%,11%,56%,15 Oct 2015,25 Sep 2017,16:18
7817,Phayz,1105,2,-,2,7,15,87%,-,13%,05 Oct 2015,25 Sep 2017,16:18
7818,shanji,1105,2,-,-,1,3,67%,-,33%,15 Oct 2015,25 Sep 2017,16:18
7819,steelfan81,1105,1,1,1,11,16,31%,50%,19%,14 Jun 2016,25 Sep 2017,16:18
7820,EastCoastDodger,1105,1,-,1,5,10,60%,30%,10%,16 Oct 2015,25 Sep 2017,16:18
7821,BiohZn,1105,1,-,-,3,6,33%,-,67%,10 Aug 2017,25 Sep 2017,16:18
7822,Kaer,1105,-,2,2,4,11,73%,18%,9%,19 Oct 2015,25 Sep 2017,16:18
7823,blazinkickinsmurf,1105,-,2,-,4,10,20%,-,80%,17 Oct 2015,25 Sep 2017,16:18
7824,TheillBigQ,1105,-,2,-,2,8,50%,-,50%,23 Jan 2016,25 Sep 2017,16:18
7825,Betsy,1105,-,2,-,2,5,40%,-,60%,24 Oct 2015,25 Sep 2017,16:18
7826,kc4250,1105,-,1,-,3,5,20%,80%,-,07 Apr 2017,25 Sep 2017,16:18
7827,Mievro,1105,-,1,-,2,3,33%,33%,33%,29 Mar 2016,25 Sep 2017,16:18
7828,Baconsoul123,1105,-,-,3,2,8,50%,13%,38%,04 Oct 2016,25 Sep 2017,16:18
7829,MCMV,1105,-,-,2,16,20,25%,55%,20%,23 Mar 2016,25 Sep 2017,16:18
7830,NDHD,1105,-,-,1,2,21,14%,5%,81%,14 Apr 2017,25 Sep 2017,16:18
7831,Gucci Headrest,1105,-,-,1,4,11,9%,27%,64%,16 Oct 2015,25 Sep 2017,16:18
7832,coolsharkyj150,1105,-,-,1,1,5,60%,20%,20%,19 Oct 2015,25 Sep 2017,16:18
7833,DesertEagle117,1105,-,-,-,3,9,33%,44%,22%,16 Oct 2015,25 Sep 2017,16:18
7834,K05H1R,1105,-,-,-,5,8,38%,38%,25%,24 Mar 2016,25 Sep 2017,16:18
7835,litlbear,1105,-,-,-,2,8,13%,-,88%,19 Oct 2015,25 Sep 2017,16:18
7836,ReignMan,1105,-,-,-,1,3,-,-,100%,03 Jan 2017,25 Sep 2017,16:18
7837,Torque22,1105,-,-,-,2,2,-,50%,50%,31 Jul 2017,25 Sep 2017,16:18
7838,saska,1105,-,-,-,1,1,-,100%,-,19 Oct 2015,25 Sep 2017,16:18
7839,SovietSnake,1105,-,-,-,1,1,-,-,100%,17 Jan 2017,25 Sep 2017,16:18
7840,Barry-um,1104,7,3,4,11,46,43%,30%,26%,26 Oct 2015,25 Sep 2017,16:18
7841,Ray the Remarkable,1104,3,2,1,18,20,80%,20%,-,15 Oct 2015,25 Sep 2017,16:18
7842,Markximus,1104,3,-,-,2,16,44%,31%,25%,19 Mar 2016,25 Sep 2017,16:18
7843,The Vatican Bank,1104,2,-,1,8,11,73%,27%,-,15 Oct 2015,25 Sep 2017,16:18
7844,Shakira,1104,2,-,1,1,4,50%,-,50%,18 Dec 2015,25 Sep 2017,16:18
7845,mattjs97,1104,1,4,7,17,31,42%,29%,29%,21 Nov 2015,25 Sep 2017,16:18
7846,Jone 100,1104,1,1,-,3,5,40%,40%,20%,12 Dec 2016,25 Sep 2017,16:18
7847,Flogin12,1104,1,-,2,1,10,20%,10%,70%,01 Jan 2017,25 Sep 2017,16:18
7848,Dreemurr,1104,1,-,1,1,6,33%,-,67%,22 Oct 2015,25 Sep 2017,16:18
7849,arthanaer,1104,1,-,-,5,6,33%,33%,33%,18 Oct 2015,25 Sep 2017,16:18
7850,CplAzazel,1104,1,-,-,2,4,25%,-,75%,27 Dec 2015,25 Sep 2017,16:18
7851,codgod0101,1104,-,1,-,10,10,-,-,100%,28 Sep 2016,25 Sep 2017,16:18
7852,hans_ginger,1104,-,-,1,4,10,50%,50%,-,16 Nov 2015,25 Sep 2017,16:18
7853,Agente23,1104,-,-,-,2,7,-,29%,71%,22 Oct 2015,25 Sep 2017,16:18
7854,davisroberts,1104,-,-,-,1,4,50%,-,50%,25 May 2016,25 Sep 2017,16:18
7855,Emrys,1104,-,-,-,3,4,-,50%,50%,01 Dec 2016,25 Sep 2017,16:18
7856,eddiec19xx,1104,-,-,-,1,4,-,25%,75%,03 Sep 2016,25 Sep 2017,16:18
7857,JONAHdeBEAR,1104,-,-,-,2,3,67%,33%,-,27 Jan 2016,25 Sep 2017,16:18
7858,cpan,1104,-,-,-,2,3,-,67%,33%,21 Jun 2017,25 Sep 2017,16:18
7859,Itsparis_ok,1104,-,-,-,2,3,-,-,100%,18 Oct 2015,25 Sep 2017,16:18
7860,Blindside2171,1104,-,-,-,1,2,-,-,100%,28 May 2017,25 Sep 2017,16:18
7861,Beige,1104,-,-,-,1,2,-,-,100%,08 Feb 2017,25 Sep 2017,16:18
7862,amiraque,1104,-,-,-,2,2,-,50%,50%,06 Oct 2015,25 Sep 2017,16:18
7863,flabbagazta,1103,19,12,2,8,81,51%,12%,37%,02 Jan 2016,25 Sep 2017,16:18
7864,Xtrafresh,1103,6,10,5,33,48,67%,19%,15%,19 Oct 2015,25 Sep 2017,16:18
7865,jhouse08,1103,4,1,-,14,18,67%,11%,22%,19 Oct 2015,25 Sep 2017,16:18
7866,IsaacMiM,1103,3,7,5,40,79,34%,39%,27%,23 Jan 2016,25 Sep 2017,16:18
7867,Alas Babylon,1103,3,2,3,5,14,71%,21%,7%,04 Nov 2015,25 Sep 2017,16:18
7868,_sub,1103,2,2,3,9,18,44%,33%,22%,06 Feb 2017,25 Sep 2017,16:18
7869,Sinphul161,1103,2,-,3,2,12,42%,25%,33%,17 Oct 2015,25 Sep 2017,16:18
7870,Hawt,1103,1,4,4,26,47,38%,34%,28%,17 Oct 2015,25 Sep 2017,16:18
7871,Chackaldane,1103,1,1,1,2,8,63%,13%,25%,20 Oct 2015,25 Sep 2017,16:18
7872,DeLasCasas,1103,1,-,1,2,8,38%,25%,38%,14 Oct 2015,25 Sep 2017,16:18
7873,Jackbob,1103,1,-,-,2,11,27%,45%,27%,21 Apr 2017,25 Sep 2017,16:18
7874,majorhit42,1103,-,2,-,5,9,22%,56%,22%,18 Oct 2016,25 Sep 2017,16:18
7875,Pootntooters69420,1103,-,-,1,6,13,31%,15%,54%,26 Jan 2017,25 Sep 2017,16:18
7876,Reaper2,1103,-,-,1,4,12,33%,33%,33%,11 Feb 2016,25 Sep 2017,16:18
7877,DamperCoder27,1103,-,-,1,2,7,29%,29%,43%,17 Nov 2016,25 Sep 2017,16:18
7878,Mistnae,1103,-,-,-,3,6,33%,-,67%,28 Nov 2015,25 Sep 2017,16:18
7879,TheKingSlayer,1103,-,-,-,3,6,17%,17%,67%,12 Jan 2017,25 Sep 2017,16:18
7880,ThosThos,1103,-,-,-,2,6,-,33%,67%,09 Apr 2016,25 Sep 2017,16:18
7881,ramirob94,1103,-,-,-,3,5,40%,20%,40%,21 Jan 2016,25 Sep 2017,16:18
7882,fchovich,1103,-,-,-,1,3,-,100%,-,14 Feb 2016,25 Sep 2017,16:18
7883,FackYou,1103,-,-,-,2,3,-,67%,33%,30 Oct 2015,25 Sep 2017,16:18
7884,payam,1103,-,-,-,2,2,-,-,100%,03 Nov 2015,25 Sep 2017,16:18
7885,HicksFD,1103,-,-,-,1,1,-,100%,-,16 Mar 2016,25 Sep 2017,16:18
7886,OriginOfGilly,1102,4,2,3,17,23,74%,-,26%,17 Oct 2015,25 Sep 2017,16:18
7887,ShiniGami149,1102,3,1,3,16,27,67%,33%,-,02 Apr 2016,25 Sep 2017,16:18
7888,lparra1340,1102,2,5,2,7,30,43%,30%,27%,26 Feb 2016,25 Sep 2017,16:18
7889,Brc9432,1102,2,4,7,5,56,21%,25%,54%,17 Feb 2016,25 Sep 2017,16:18
7890,kuraku,1102,2,1,-,2,7,43%,29%,29%,03 Feb 2017,25 Sep 2017,16:18
7891,Teriko,1102,1,1,2,6,15,27%,60%,13%,29 Jun 2016,25 Sep 2017,16:18
7892,ThaGreenKronic,1102,1,1,1,9,19,53%,37%,11%,25 Apr 2016,25 Sep 2017,16:18
7893,payton193,1102,1,1,-,5,10,20%,-,80%,17 Oct 2015,25 Sep 2017,16:18
7894,ManuelW,1102,1,1,-,4,9,33%,22%,44%,21 Oct 2015,25 Sep 2017,16:18
7895,dartrooper,1102,1,1,-,2,6,67%,17%,17%,03 May 2017,25 Sep 2017,16:18
7896,Meridian99,1102,1,-,1,3,9,67%,22%,11%,25 Apr 2015,25 Sep 2017,16:18
7897,WanderlustTraveler,1102,1,-,-,4,7,57%,14%,29%,17 Mar 2016,25 Sep 2017,16:18
7898,Himto777,1102,-,1,1,2,6,33%,17%,50%,17 Mar 2016,25 Sep 2017,16:18
7899,Keithmont,1102,-,1,-,2,9,44%,56%,-,07 Nov 2015,25 Sep 2017,16:18
7900,Spy96,1102,-,1,-,2,6,33%,33%,33%,20 Mar 2016,25 Sep 2017,16:18
7901,AdmiralBen,1102,-,1,-,3,3,33%,33%,33%,25 Jan 2016,25 Sep 2017,16:18
7902,TaskForce-141,1102,-,-,-,3,7,-,43%,57%,20 Dec 2015,25 Sep 2017,16:18
7903,DontFuckWithMe,1102,-,-,-,3,3,-,-,100%,17 Jul 2016,25 Sep 2017,16:18
7904,VerSusXD,1102,-,-,-,1,1,-,-,100%,31 Aug 2016,25 Sep 2017,16:18
7905,Tanis3,1101,5,5,8,1,40,80%,18%,3%,17 Mar 2016,25 Sep 2017,16:18
7906,SparklingPwny,1101,5,1,2,3,23,52%,13%,35%,16 Jun 2016,25 Sep 2017,16:18
7907,shyrob,1101,2,-,4,4,12,50%,25%,25%,15 Oct 2015,25 Sep 2017,16:18
7908,John Galt1,1101,1,2,1,9,13,46%,-,54%,28 Aug 2016,25 Sep 2017,16:18
7909,The Nautilus Nuke,1101,1,1,-,8,16,38%,31%,31%,16 Jan 2016,25 Sep 2017,16:18
7910,RAAD,1101,1,-,2,4,9,67%,11%,22%,28 Jan 2016,25 Sep 2017,16:18
7911,Taxi_4_Baxy,1101,1,-,-,7,13,46%,8%,46%,16 Aug 2017,25 Sep 2017,16:18
7912,Dogmatta,1101,-,3,2,6,13,54%,8%,38%,17 Oct 2015,25 Sep 2017,16:18
7913,civrot,1101,-,3,1,4,23,39%,30%,30%,24 Mar 2015,25 Sep 2017,16:18
7914,Xydorr,1101,-,2,3,29,48,33%,44%,23%,04 Dec 2015,25 Sep 2017,16:18
7915,Etan,1101,-,1,3,5,10,70%,30%,-,25 Dec 2015,25 Sep 2017,16:18
7916,Grapesauce,1101,-,1,1,3,9,33%,-,67%,17 Dec 2015,25 Sep 2017,16:18
7917,mafiaofbananas664,1101,-,-,3,5,20,40%,15%,45%,12 Jun 2016,25 Sep 2017,16:18
7918,The Tisch,1101,-,-,1,3,13,31%,54%,15%,03 Sep 2016,25 Sep 2017,16:18
7919,Arooon,1101,-,-,1,1,12,50%,25%,25%,23 Jan 2017,25 Sep 2017,16:18
7920,Cloudstrife299,1101,-,-,1,2,5,20%,40%,40%,20 Oct 2015,25 Sep 2017,16:18
7921,Stormxz1,1101,-,-,-,2,5,-,-,100%,14 Mar 2016,25 Sep 2017,16:18
7922,NagonFreer3,1101,-,-,-,3,5,-,20%,80%,02 Sep 2017,25 Sep 2017,16:18
7923,eckswyezed,1101,-,-,-,2,4,50%,50%,-,04 Jun 2016,25 Sep 2017,16:18
7924,Voidfire,1101,-,-,-,2,4,-,25%,75%,21 Oct 2015,25 Sep 2017,16:18
7925,asseater420,1101,-,-,-,1,3,-,-,100%,02 Aug 2016,25 Sep 2017,16:18
7926,LetsRaceBwoi,1101,-,-,-,2,2,-,-,100%,22 Apr 2016,25 Sep 2017,16:18
7927,Emperor tater_tot,1100,4,4,2,9,42,69%,26%,5%,04 Oct 2015,25 Sep 2017,16:18
7928,AgusTomps,1100,3,2,-,5,11,55%,27%,18%,10 Nov 2016,25 Sep 2017,16:18
7929,BoboTran,1100,3,1,4,2,17,59%,35%,6%,04 Jun 2016,25 Sep 2017,16:18
7930,GOLDFISH,1100,2,-,6,3,28,54%,18%,29%,28 Oct 2016,25 Sep 2017,16:18
7931,Phycon,1100,2,-,2,3,12,58%,17%,25%,17 Dec 2015,25 Sep 2017,16:18
7932,AndySharp,1100,1,6,5,29,44,68%,20%,11%,25 Oct 2015,25 Sep 2017,16:18
7933,reggietech,1100,1,3,-,12,26,65%,27%,8%,03 Jul 2016,25 Sep 2017,16:18
7934,SamVimes,1100,1,1,3,25,29,62%,31%,7%,27 Dec 2015,25 Sep 2017,16:18
7935,Darilicious,1100,1,-,2,6,9,56%,33%,11%,24 Oct 2015,25 Sep 2017,16:18
7936,bonhamr,1100,1,-,-,6,9,11%,56%,33%,17 Oct 2015,25 Sep 2017,16:18
7937,Iamlightbulb,1100,-,-,1,3,7,57%,29%,14%,03 Aug 2016,25 Sep 2017,16:18
7938,Abm145,1100,-,-,-,4,8,13%,25%,63%,19 Oct 2015,25 Sep 2017,16:18
7939,PrismKite,1100,-,-,-,2,6,50%,17%,33%,28 Aug 2016,25 Sep 2017,16:18
7940,Tofukungfu,1100,-,-,-,2,5,60%,40%,-,16 Nov 2015,25 Sep 2017,16:18
7941,SiniC,1100,-,-,-,2,5,-,-,100%,15 Oct 2015,25 Sep 2017,16:18
7942,Shaquille O Feel,1100,-,-,-,3,5,-,20%,80%,28 Apr 2016,25 Sep 2017,16:18
7943,Harlan H,1100,-,-,-,4,4,25%,25%,50%,13 Dec 2015,25 Sep 2017,16:18
7944,ParadigmPhoenix,1100,-,-,-,3,4,-,25%,75%,01 Nov 2015,25 Sep 2017,16:18
7945,Sneaky,1100,-,-,-,2,2,-,-,100%,23 Nov 2015,25 Sep 2017,16:18
7946,Just_Alittleice,1100,-,-,-,1,2,-,-,100%,13 Nov 2016,25 Sep 2017,16:18
7947,Sir Ulrich,1099,7,2,3,26,33,58%,33%,9%,23 Oct 2015,25 Sep 2017,16:18
7948,Darilium,1099,4,6,7,57,63,75%,25%,-,15 Oct 2015,25 Sep 2017,16:18
7949,Doggfite,1099,2,2,-,3,8,63%,25%,13%,21 Oct 2015,25 Sep 2017,16:18
7950,Jack Pepperton,1099,1,2,2,2,12,58%,8%,33%,30 Jul 2016,25 Sep 2017,16:18
7951,bamboo,1099,1,2,1,6,16,50%,25%,25%,23 Oct 2015,25 Sep 2017,16:18
7952,Emperor William,1099,1,2,-,4,12,67%,17%,17%,23 Jan 2017,25 Sep 2017,16:18
7953,Ian Taylor,1099,1,-,-,3,9,44%,33%,22%,15 May 2016,25 Sep 2017,16:18
7954,FelixG20,1099,1,-,-,3,5,20%,60%,20%,08 Jan 2017,25 Sep 2017,16:18
7955,Lyso,1099,1,-,-,1,4,50%,50%,-,03 May 2017,25 Sep 2017,16:18
7956,Double D,1099,-,4,-,5,28,36%,14%,50%,16 Mar 2016,25 Sep 2017,16:18
7957,EqDonkey,1099,-,2,2,13,20,70%,20%,10%,27 Nov 2015,25 Sep 2017,16:18
7958,11BangBang,1099,-,2,-,2,8,50%,-,50%,18 Nov 2015,25 Sep 2017,16:18
7959,akaSilky,1099,-,2,-,2,8,38%,13%,50%,13 Aug 2016,25 Sep 2017,16:18
7960,voxel_snake,1099,-,1,-,2,11,18%,55%,27%,26 Oct 2016,25 Sep 2017,16:18
7961,Everdying,1099,-,1,-,2,3,33%,-,67%,15 Oct 2015,25 Sep 2017,16:18
7962,Ghost4703,1099,-,-,1,4,10,10%,30%,60%,16 May 2017,25 Sep 2017,16:18
7963,Tbaier25,1099,-,-,-,2,4,-,-,100%,02 Jun 2016,25 Sep 2017,16:18
7964,AFunBlobfish,1099,-,-,-,3,3,-,-,100%,06 Aug 2016,25 Sep 2017,16:18
7965,thebonaz,1099,-,-,-,2,2,-,-,100%,30 Mar 2017,25 Sep 2017,16:18
7966,Dara,1099,-,-,-,1,1,-,-,100%,09 Mar 2017,25 Sep 2017,16:18
7967,Jezuzlizard420,1098,3,1,3,10,21,57%,33%,10%,31 Jan 2017,25 Sep 2017,16:18
7968,John Snow,1098,3,-,-,3,6,50%,33%,17%,20 Mar 2016,25 Sep 2017,16:18
7969,Schoeche,1098,1,1,3,5,11,55%,9%,36%,09 Jan 2017,25 Sep 2017,16:18
7970,Canadian Cadet,1098,1,1,2,8,11,55%,18%,27%,19 Jan 2016,25 Sep 2017,16:18
7971,pj43,1098,1,1,1,10,20,55%,45%,-,16 Oct 2015,25 Sep 2017,16:18
7972,VonMidnight,1098,1,-,3,5,19,63%,32%,5%,05 Jan 2016,25 Sep 2017,16:18
7973,Dannehkins,1098,1,-,-,3,8,50%,38%,13%,20 Sep 2016,25 Sep 2017,16:18
7974,K4ution,1098,1,-,-,2,5,20%,20%,60%,07 Oct 2015,25 Sep 2017,16:18
7975,Roboze,1098,-,1,-,4,7,57%,43%,-,16 Oct 2015,25 Sep 2017,16:18
7976,NathanAllen,1098,-,-,1,3,4,25%,50%,25%,19 Apr 2016,25 Sep 2017,16:18
7977,iamNoblex,1098,-,-,-,7,8,38%,13%,50%,25 Aug 2015,25 Sep 2017,16:18
7978,bambam4932,1098,-,-,-,5,8,13%,88%,-,25 Sep 2016,25 Sep 2017,16:18
7979,Xx_360Gamer_xX,1098,-,-,-,2,8,-,-,100%,01 May 2016,25 Sep 2017,16:18
7980,Hansvertrou,1098,-,-,-,4,7,29%,71%,-,24 Nov 2015,25 Sep 2017,16:18
7981,Chisanamono,1098,-,-,-,2,6,-,17%,83%,14 Nov 2015,25 Sep 2017,16:18
7982,Chrismark,1098,-,-,-,4,5,40%,20%,40%,06 Oct 2015,25 Sep 2017,16:18
7983,RotenOrb,1098,-,-,-,3,5,20%,20%,60%,22 Oct 2015,25 Sep 2017,16:18
7984,Dnsnsihna,1098,-,-,-,4,4,100%,-,-,14 Mar 2017,25 Sep 2017,16:18
7985,SalubriWarrior,1098,-,-,-,2,4,-,25%,75%,25 Dec 2016,25 Sep 2017,16:18
7986,HeyThere95,1098,-,-,-,4,4,-,-,100%,27 Oct 2016,25 Sep 2017,16:18
7987,kimcoye,1097,11,20,15,56,133,68%,29%,3%,14 Oct 2015,25 Sep 2017,16:18
7988,Capt Whistler,1097,9,4,5,31,54,72%,22%,6%,22 Oct 2015,25 Sep 2017,16:18
7989,Tookabees,1097,7,10,3,50,68,49%,49%,3%,06 Nov 2015,25 Sep 2017,16:18
7990,_dez,1097,4,3,1,8,35,34%,46%,20%,21 Nov 2015,25 Sep 2017,16:18
7991,tarzan00707,1097,4,3,1,11,24,63%,38%,-,06 Dec 2015,25 Sep 2017,16:18
7992,OG_Javi7,1097,3,3,1,5,23,35%,9%,57%,29 Feb 2016,25 Sep 2017,16:18
7993,PussySnorkel,1097,3,2,1,7,17,71%,18%,12%,26 Oct 2015,25 Sep 2017,16:18
7994,Chariot Rider,1097,2,6,2,10,38,74%,24%,3%,23 Oct 2015,25 Sep 2017,16:18
7995,NacNac,1097,2,3,6,2,15,80%,13%,7%,25 Oct 2015,25 Sep 2017,16:18
